,PERSON_ID,RANKINGS
0,Nk6V-yYD2BqnMOohv9m9Nw_0000,"[50, 50, 50, 50, 50, 50, 50, 49, 36, 48, 35, 45, 41, 47, 24, 20, 14, 37, 41, 45, 47, 47, 39, 34, 45, 47, 37, 50, 48, 45, 39, 46, 44, 32, 36, 45, 46, 37, 45, 35, 40, 40, 33, 49, 44, 37, 35, 48, 46, 50]"
1,-Up4LHWABNOTxcmxoaZRXQ_0000,"[49, 49, 49, 49, 49, 49, 47, 50, 42, 37, 39, 47, 47, 44, 48, 40, 42, 46, 40, 40, 44, 45, 42, 40, 36, 45, 45, 45, 45, 35, 26, 47, 43, 44, 34, 29, 39, 36, 38, 49, 49, 42, 46, 44, 40, 44, 38, 43, 43, 44]"
2,yeyVb8MSqvbeUF8T78HXGw_0000,"[23, 22, 33, 26, 36, 19, 20, 22, 30, 38, 26, 34, 29, 26, 17, 28, 29, 28, 22, 22, 26, 28, 27, 37, 22, 44, 24, 18, 23, 28, 17, 29, 25, 19, 28, 25, 26, 23, 32, 43, 25, 20, 31, 29, 30, 16, 27, 34, 21, 27]"
3,jxzk-QG0E-ojimEKu6pgDA_0000,"[22, 35, 43, 41, 26, 25, 37, 38, 40, 50, 37, 49, 42, 48, 46, 47, 48, 49, 45, 49, 42, 48, 36, 46, 41, 50, 50, 44, 47, 46, 47, 50, 39, 48, 44, 43, 37, 49, 48, 47, 39, 48, 42, 45, 46, 47, 47, 49, 49, 49]"
4,6MOFMQLe7Wmt0jui3ue7WQ_0000,"[21, 19, 41, 23, 17, 23, 18, 12, 15, 9, 13, 12, 11, 12, 16, 12, 12, 22, 12, 12, 10, 11, 13, 12, 16, 12, 14, 16, 12, 25, 16, 14, 16, 15, 18, 31, 11, 13, 11, 11, 13, 12, 16, 12, 17, 15, 12, 23, 9, 15]"
5,qQiE2-oQH1U1vnXBcMuVgg_0000,"[24, 25, 20, 21, 25, 27, 22, 25, 20, 25, 15, 11, 14, 18, 15, 11, 17, 20, 15, 16, 14, 20, 17, 15, 14, 16, 15, 15, 18, 19, 15, 16, 18, 14, 23, 16, 21, 22, 16, 17, 17, 16, 14, 17, 16, 19, 21, 14, 13, 18]"
6,wazNdIEiN7zVxF3fC-kpJA_0000,"[44, 43, 38, 42, 39, 30, 46, 39, 47, 39, 41, 35, 30, 31, 37, 29, 33, 36, 35, 36, 33, 40, 34, 35, 44, 42, 35, 39, 36, 44, 42, 39, 34, 37, 39, 47, 45, 33, 35, 32, 30, 41, 32, 26, 33, 33, 26, 36, 42, 31]"
7,ZNGLehDRtIglCrE72YuTzA_0000,"[3, 3, 3, 3, 3, 5, 5, 3, 4, 4, 4, 4, 5, 4, 4, 5, 5, 5, 4, 4, 7, 4, 5, 4, 8, 7, 5, 5, 4, 5, 4, 4, 7, 4, 5, 9, 7, 4, 5, 5, 8, 4, 5, 5, 4, 4, 5, 8, 7, 5]"
8,U82uRXfjS4dLYsmvwpQkLg_0000,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2, 3, 4]"
9,5Ksa61kB8QwmkUv5xr31YA_0000,"[39, 42, 36, 43, 45, 39, 43, 31, 45, 45, 47, 44, 37, 41, 39, 42, 45, 33, 38, 43, 35, 46, 48, 45, 39, 29, 34, 36, 30, 40, 38, 42, 24, 34, 48, 39, 40, 43, 44, 33, 45, 31, 48, 42, 37, 48, 37, 46, 39, 43]"
10,BQerl0sbBZiifGJm6rKNZQ_0000,"[33, 37, 37, 27, 31, 28, 19, 30, 35, 41, 30, 20, 35, 30, 44, 39, 28, 47, 27, 38, 36, 32, 31, 31, 47, 38, 30, 41, 28, 41, 40, 40, 40, 35, 45, 41, 42, 39, 36, 31, 26, 37, 29, 38, 31, 45, 31, 33, 31, 42]"
11,f1gpwD3s2i3QB0AaB0UoGA_0000,"[19, 26, 11, 22, 21, 11, 8, 33, 48, 33, 46, 38, 36, 32, 45, 32, 31, 38, 30, 44, 32, 37, 41, 26, 43, 24, 36, 43, 40, 43, 44, 31, 33, 36, 42, 44, 43, 41, 39, 25, 19, 44, 28, 25, 36, 38, 25, 29, 38, 30]"
12,7HSDqp59cnB43FQFL9B5SQ_0000,"[31, 29, 34, 35, 29, 26, 25, 37, 33, 27, 29, 23, 45, 39, 23, 26, 26, 26, 37, 31, 20, 25, 32, 23, 26, 27, 21, 21, 21, 50, 22, 25, 27, 30, 30, 24, 25, 31, 29, 27, 31, 22, 27, 28, 26, 23, 50, 30, 25, 20]"
13,T9D0OQB6uNUMIVlBr1bsHQ_0000,"[32, 38, 30, 33, 37, 29, 38, 24, 29, 32, 32, 32, 28, 34, 43, 34, 38, 35, 32, 35, 37, 35, 38, 36, 34, 33, 31, 35, 35, 33, 27, 34, 38, 28, 40, 33, 35, 34, 30, 34, 32, 29, 30, 31, 35, 34, 32, 35, 35, 36]"
14,AXq0Ng0MrQtgY09mbUjICA_0000,"[18, 23, 17, 13, 16, 8, 7, 13, 21, 17, 18, 18, 19, 15, 25, 10, 44, 12, 13, 21, 11, 23, 14, 22, 17, 14, 18, 14, 20, 16, 29, 21, 19, 21, 21, 17, 14, 21, 19, 22, 14, 21, 24, 24, 20, 21, 17, 27, 18, 14]"
15,eDzG9zKeUCljJ-DzJFAEoQ_0000,"[8, 12, 7, 8, 10, 9, 13, 8, 9, 12, 48, 15, 40, 11, 28, 22, 39, 9, 28, 18, 24, 39, 44, 20, 46, 43, 38, 34, 14, 9, 45, 24, 30, 33, 12, 48, 47, 28, 12, 36, 42, 24, 45, 41, 12, 27, 36, 21, 40, 23]"
16,jFSfZ5mIMWQEvaBgzAN-Rg_0000,"[9, 13, 10, 12, 13, 10, 14, 11, 13, 10, 7, 9, 9, 9, 10, 8, 9, 11, 7, 7, 9, 8, 9, 6, 10, 11, 9, 9, 6, 11, 9, 10, 4, 11, 10, 5, 9, 9, 9, 9, 5, 6, 4, 9, 10, 7, 10, 9, 8, 6]"
17,xRi9PtPmGqVDnMPQdE0h2g_0000,"[45, 46, 46, 37, 40, 17, 30, 45, 34, 47, 36, 42, 43, 40, 40, 48, 43, 43, 46, 46, 40, 33, 46, 47, 35, 48, 48, 47, 46, 39, 48, 43, 45, 47, 37, 36, 36, 46, 50, 46, 41, 46, 38, 46, 45, 46, 40, 44, 47, 48]"
18,nscMpEivc8hDxdGD1YhUtw_0000,"[14, 17, 12, 14, 15, 12, 11, 7, 7, 8, 10, 6, 8, 8, 8, 9, 8, 8, 9, 10, 8, 13, 8, 9, 9, 8, 8, 8, 9, 8, 11, 9, 9, 12, 11, 8, 8, 10, 8, 7, 9, 9, 9, 8, 6, 10, 8, 10, 14, 8]"
19,PRwYc9xFy5nNL5FktbIjFw_0000,"[7, 7, 6, 9, 8, 7, 9, 9, 23, 15, 17, 16, 17, 21, 22, 25, 22, 18, 17, 17, 19, 18, 18, 29, 18, 23, 17, 20, 19, 18, 21, 18, 11, 24, 17, 10, 17, 14, 18, 14, 23, 47, 12, 40, 18, 17, 18, 16, 17, 24]"
20,BoBoGv5L6-mqggHP0xVwhQ_0000,"[35, 39, 35, 38, 44, 37, 36, 26, 31, 31, 25, 39, 27, 33, 30, 31, 34, 30, 29, 29, 29, 27, 29, 32, 25, 26, 28, 25, 32, 31, 31, 48, 36, 29, 32, 21, 27, 26, 27, 28, 33, 32, 22, 30, 34, 26, 30, 31, 32, 34]"
21,-By1Ppvlz1ukNWEj6yYsxw_0000,"[12, 15, 45, 28, 14, 16, 15, 15, 11, 11, 28, 43, 10, 14, 6, 45, 13, 10, 6, 6, 28, 7, 10, 13, 4, 10, 10, 13, 10, 10, 6, 6, 10, 6, 9, 18, 33, 6, 41, 15, 10, 10, 8, 10, 9, 6, 9, 5, 12, 11]"
22,6370GlJaHFX6P2VrRvwysg_0000,"[46, 36, 16, 40, 41, 46, 44, 43, 38, 34, 34, 48, 31, 46, 34, 18, 46, 39, 25, 32, 38, 43, 26, 33, 32, 32, 42, 37, 41, 26, 36, 33, 47, 40, 38, 23, 31, 47, 20, 45, 29, 38, 47, 35, 29, 42, 29, 41, 34, 32]"
23,r3uZCtN2u1q74COT7iOS6A_0000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
24,Bm8UQbLZvzO7tH-J66Go6g_0000,"[43, 33, 42, 36, 42, 45, 45, 16, 39, 35, 49, 41, 32, 43, 49, 41, 27, 42, 48, 33, 39, 36, 40, 49, 38, 34, 43, 38, 43, 47, 24, 36, 48, 41, 31, 38, 49, 48, 34, 42, 35, 39, 40, 36, 49, 43, 44, 38, 37, 39]"
25,KJrkyic7G1sdvFA3cSVR8A_0000,"[38, 48, 47, 48, 47, 44, 48, 48, 41, 46, 44, 22, 49, 49, 47, 50, 50, 50, 44, 47, 50, 49, 50, 43, 48, 46, 49, 46, 49, 49, 49, 44, 49, 46, 49, 50, 48, 50, 46, 44, 38, 49, 37, 47, 50, 50, 48, 45, 48, 46]"
26,Bex8WBmH60pww0JOaVVaKw_0000,"[25, 24, 26, 20, 23, 24, 31, 28, 17, 24, 22, 29, 24, 22, 19, 27, 19, 23, 24, 23, 22, 19, 23, 28, 23, 22, 25, 23, 24, 21, 19, 19, 17, 20, 19, 22, 20, 24, 25, 23, 22, 28, 34, 22, 27, 29, 28, 19, 24, 22]"
27,kZm7x2WdjMUDh-f6AYuV2w_0000,"[48, 44, 39, 45, 46, 34, 40, 41, 46, 28, 40, 40, 39, 35, 38, 43, 37, 32, 39, 37, 41, 38, 33, 44, 33, 30, 33, 33, 31, 30, 43, 41, 31, 38, 47, 34, 41, 44, 43, 38, 48, 30, 43, 43, 41, 39, 45, 37, 41, 37]"
28,MofphuARcn5d926-sNawJw_0000,"[26, 21, 21, 18, 18, 15, 24, 17, 22, 26, 21, 28, 22, 24, 18, 23, 20, 24, 26, 20, 23, 22, 19, 24, 29, 28, 23, 17, 25, 22, 28, 23, 20, 26, 22, 20, 24, 16, 22, 19, 24, 18, 21, 20, 21, 22, 20, 20, 22, 29]"
29,sogDNs8EBy5J9WfoqGRH6g_0000,"[28, 20, 29, 19, 30, 18, 29, 34, 27, 19, 20, 30, 21, 23, 26, 21, 15, 27, 23, 24, 18, 24, 20, 25, 19, 18, 22, 24, 17, 23, 20, 22, 22, 16, 25, 19, 22, 18, 21, 24, 15, 26, 17, 19, 25, 18, 24, 24, 20, 19]"
30,S-cQC4DHGJyhUyBvUgo3iw_0000,"[29, 30, 25, 25, 27, 35, 23, 23, 49, 30, 33, 26, 34, 27, 36, 33, 32, 29, 36, 26, 31, 31, 35, 30, 42, 37, 29, 32, 29, 38, 37, 32, 32, 31, 43, 40, 34, 40, 28, 29, 37, 34, 25, 37, 32, 31, 39, 32, 28, 41]"
31,SQ9XK4ywte2EisIzAjM1NQ_0000,"[13, 11, 13, 11, 11, 13, 10, 10, 8, 7, 6, 7, 6, 6, 7, 6, 6, 7, 8, 9, 5, 6, 7, 8, 7, 5, 7, 6, 7, 7, 7, 7, 6, 8, 6, 6, 5, 7, 7, 8, 7, 8, 7, 7, 8, 8, 7, 7, 6, 7]"
32,8gVTyKwiOhulZaAVvr10iw_0000,"[37, 32, 27, 34, 38, 41, 39, 42, 37, 40, 45, 37, 48, 45, 42, 37, 35, 41, 33, 39, 45, 41, 43, 41, 30, 35, 41, 42, 34, 37, 33, 35, 37, 42, 35, 42, 38, 38, 37, 41, 34, 36, 39, 34, 47, 35, 33, 39, 44, 40]"
33,4f9mwlObb-hRBzBtUxXcgw_0000,"[16, 14, 24, 30, 22, 22, 17, 40, 16, 14, 12, 17, 15, 17, 12, 16, 18, 21, 14, 15, 21, 16, 12, 16, 21, 17, 13, 22, 16, 20, 23, 15, 14, 17, 15, 15, 15, 15, 14, 16, 20, 23, 13, 16, 13, 28, 14, 22, 16, 21]"
34,XgP4t-FWABZJz9Gs11YqaQ_0000,"[15, 18, 19, 15, 19, 20, 21, 20, 6, 21, 14, 13, 18, 19, 20, 13, 11, 13, 16, 13, 12, 12, 16, 11, 12, 15, 12, 26, 15, 24, 13, 11, 21, 9, 20, 14, 18, 12, 13, 13, 16, 15, 18, 14, 15, 9, 15, 17, 11, 10]"
35,dWoGFz--zFrAv86KoNF4QQ_0000,"[6, 4, 4, 4, 4, 3, 3, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 5, 5, 4, 5, 4, 5, 5, 4, 4, 4, 5, 4, 5, 5, 8, 5, 4, 4, 4, 5, 4, 4, 4, 5, 6, 4, 5, 5, 4, 4, 4, 3]"
36,cBjh8JWz0d4F0SeicyiTtA_0000,"[34, 47, 44, 39, 32, 42, 41, 35, 28, 44, 27, 36, 46, 37, 31, 38, 41, 45, 43, 42, 46, 44, 45, 42, 37, 41, 44, 29, 39, 29, 32, 28, 42, 43, 33, 30, 29, 30, 33, 48, 46, 33, 35, 21, 28, 41, 49, 42, 29, 35]"
37,bnGU7scsqvUpsonLZBmZbw_0000,"[42, 45, 40, 44, 48, 43, 49, 36, 44, 42, 43, 46, 38, 42, 41, 46, 49, 44, 47, 48, 48, 30, 37, 50, 49, 39, 46, 40, 44, 42, 41, 45, 29, 45, 46, 46, 44, 42, 42, 40, 47, 43, 41, 39, 39, 32, 42, 47, 45, 45]"
38,qfogUB13BIy4aWBe6D1-Kg_0000,"[20, 16, 22, 46, 43, 33, 42, 19, 18, 18, 23, 31, 26, 38, 14, 24, 23, 15, 19, 30, 30, 15, 25, 17, 27, 20, 27, 27, 33, 14, 30, 30, 26, 49, 16, 27, 19, 27, 24, 21, 28, 25, 44, 18, 23, 24, 22, 26, 30, 28]"
39,KIBeackoPouBtwUsZoOBdQ_0000,"[30, 27, 31, 32, 33, 38, 35, 21, 25, 20, 16, 19, 16, 16, 27, 19, 21, 25, 21, 19, 15, 21, 24, 21, 20, 21, 19, 19, 22, 13, 18, 17, 23, 18, 13, 28, 13, 19, 17, 18, 18, 14, 20, 15, 19, 20, 19, 25, 19, 16]"
40,mMb0p9IdmaziSaWNoaDTLw_0000,"[36, 40, 32, 31, 35, 31, 32, 32, 32, 29, 31, 24, 33, 29, 35, 30, 40, 31, 42, 34, 27, 29, 30, 39, 24, 31, 32, 30, 27, 36, 34, 38, 35, 23, 29, 35, 30, 29, 26, 37, 36, 27, 26, 33, 43, 30, 34, 28, 33, 26]"
41,aKvLUEpgcy1-c4cLaIZjng_0000,"[40, 31, 23, 24, 28, 40, 26, 27, 26, 36, 38, 25, 23, 28, 33, 35, 24, 34, 31, 28, 34, 34, 28, 19, 31, 25, 39, 31, 42, 34, 25, 27, 41, 25, 26, 32, 28, 32, 40, 30, 44, 17, 50, 32, 42, 40, 41, 15, 27, 38]"
42,0aLbg59RvPxXuntXBJL6kQ_0000,"[41, 28, 48, 47, 12, 47, 28, 44, 50, 49, 50, 50, 50, 50, 50, 44, 47, 48, 50, 50, 49, 50, 49, 48, 50, 49, 47, 49, 37, 48, 50, 49, 50, 50, 50, 49, 50, 45, 49, 50, 50, 45, 49, 48, 48, 49, 46, 50, 50, 47]"
43,aS1rWifIuASHQTpRzwbavA_0000,"[10, 8, 9, 6, 7, 48, 27, 47, 12, 13, 11, 10, 12, 10, 13, 15, 10, 17, 11, 11, 16, 14, 21, 10, 15, 9, 20, 11, 11, 15, 14, 13, 12, 13, 14, 11, 12, 20, 15, 12, 12, 11, 15, 13, 11, 12, 13, 11, 15, 17]"
44,peXmeQi6mWugYgKaRMdJfg_0000,"[5, 6, 8, 7, 6, 6, 6, 6, 10, 6, 9, 8, 7, 7, 9, 7, 7, 6, 10, 8, 6, 9, 6, 7, 6, 6, 6, 7, 8, 6, 8, 8, 5, 7, 7, 7, 6, 8, 6, 6, 6, 7, 10, 6, 7, 14, 6, 6, 5, 9]"
45,MXPb41WoOue6YIyuKWwTww_0000,"[4, 5, 5, 5, 5, 4, 4, 4, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2]"
46,JCII2RKHCBugrNWZdn21lw_0000,"[47, 41, 28, 29, 34, 32, 33, 29, 43, 43, 42, 33, 44, 36, 32, 36, 36, 40, 34, 41, 43, 42, 47, 38, 40, 40, 40, 48, 38, 32, 35, 37, 46, 39, 41, 37, 32, 35, 31, 39, 43, 35, 36, 27, 38, 36, 43, 40, 36, 33]"
47,1LzQRzMOhBSqU2hQna5aBA_0000,"[11, 9, 14, 10, 9, 14, 12, 14, 24, 22, 19, 21, 20, 25, 21, 49, 30, 19, 49, 25, 25, 17, 15, 27, 28, 36, 16, 10, 50, 17, 46, 20, 15, 22, 24, 12, 16, 17, 47, 26, 27, 50, 23, 50, 24, 11, 16, 13, 26, 25]"
48,4yMrgll0c0t0IW7u0PqdFA_0000,"[27, 34, 18, 16, 24, 36, 34, 46, 19, 23, 24, 27, 25, 20, 29, 14, 25, 16, 20, 27, 17, 26, 22, 18, 13, 19, 26, 28, 26, 27, 12, 26, 28, 27, 27, 26, 23, 25, 23, 20, 21, 19, 19, 23, 22, 25, 23, 18, 23, 13]"
49,NwGgD8Bc-01OSjmVvcw5NQ_0000,"[17, 10, 15, 17, 20, 21, 16, 18, 14, 16, 8, 14, 13, 13, 11, 17, 16, 14, 18, 14, 13, 10, 11, 14, 11, 13, 11, 12, 13, 12, 10, 12, 13, 10, 8, 13, 10, 11, 10, 10, 11, 13, 11, 11, 14, 13, 11, 12, 10, 12]"
