,PERSON_ID,RANKINGS
0,edQUnXKfPpkIRS4J0TbSWQ_0000,"[50, 50, 50, 50, 50, 50, 50, 49, 50, 50, 48, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 45, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 50, 50, 50, 50, 50, 50, 48, 50, 50]"
1,etE2ZFvDjqFYf1ArZBrVdA_0000,"[49, 23, 49, 37, 26, 25, 19, 32, 34, 21, 36, 27, 24, 34, 47, 42, 43, 26, 30, 24, 31, 31, 26, 45, 36, 26, 17, 48, 42, 28, 20, 39, 27, 32, 33, 29, 42, 44, 46, 28, 32, 31, 44, 38, 30, 23, 42, 33, 43, 35]"
2,n0gvPLgr1XlooAqYMU8yVQ_0000,"[19, 19, 26, 23, 20, 20, 20, 31, 31, 15, 21, 22, 23, 18, 24, 22, 19, 24, 27, 22, 27, 19, 21, 20, 23, 18, 18, 14, 23, 23, 17, 14, 24, 22, 18, 15, 23, 22, 23, 20, 23, 24, 19, 24, 21, 20, 25, 17, 24, 32]"
3,gav0ZHdg23pN6ZgEivKB3A_0000,"[43, 40, 44, 26, 30, 48, 26, 50, 48, 32, 47, 40, 45, 47, 41, 26, 44, 35, 38, 46, 47, 48, 31, 46, 49, 49, 36, 34, 48, 32, 47, 48, 48, 31, 49, 30, 48, 23, 44, 48, 37, 47, 35, 39, 29, 29, 45, 49, 33, 33]"
4,pgYjiruRsscHTPGQ4jYnpA_0000,"[45, 48, 46, 45, 44, 45, 48, 44, 45, 47, 45, 47, 47, 42, 46, 47, 46, 47, 39, 45, 41, 45, 43, 47, 43, 47, 45, 44, 47, 42, 43, 47, 45, 43, 47, 47, 46, 43, 47, 45, 43, 46, 48, 44, 46, 44, 46, 42, 46, 42]"
5,3JvKSFEKyORhHISIiLUJBg_0000,"[44, 44, 45, 47, 42, 49, 46, 43, 40, 42, 50, 48, 46, 48, 42, 46, 45, 44, 49, 48, 45, 47, 48, 43, 40, 46, 47, 46, 41, 46, 46, 49, 49, 36, 46, 46, 47, 48, 45, 49, 39, 42, 43, 48, 44, 43, 47, 50, 49, 46]"
6,LBn1Jlxvhb3B6ocZJxN3Hg_0000,"[46, 49, 47, 48, 49, 47, 49, 48, 47, 49, 49, 49, 49, 49, 49, 49, 49, 49, 48, 47, 49, 49, 47, 49, 48, 48, 49, 49, 49, 49, 49, 46, 47, 49, 48, 49, 49, 49, 49, 47, 48, 49, 49, 49, 49, 49, 49, 47, 48, 49]"
7,9zoBtoKFnqdFkt308ilYcg_0000,"[6, 10, 8, 16, 6, 11, 6, 6, 6, 6, 6, 20, 6, 7, 26, 14, 2, 10, 13, 23, 48, 11, 16, 8, 15, 6, 6, 7, 12, 6, 6, 5, 16, 12, 14, 11, 6, 6, 8, 8, 10, 8, 10, 6, 12, 11, 7, 9, 6, 9]"
8,NfTUWy7CNBmIl5AnK7O9fQ_0000,"[47, 47, 48, 49, 45, 46, 47, 45, 46, 48, 46, 46, 48, 43, 44, 48, 47, 48, 47, 49, 42, 46, 44, 48, 44, 44, 48, 47, 44, 48, 48, 45, 46, 42, 27, 48, 41, 45, 48, 46, 47, 45, 47, 46, 48, 48, 48, 41, 47, 43]"
9,A65yI51apjnT5EUoEVgIWg_0000,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 4, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3]"
