,PERSON_ID,RANKINGS
0,NE0HmjjlnykTIeVmhnhUdQ_0000,"[31, 12, 20, 11, 35, 41, 6, 38, 11, 45, 18, 15, 10, 37, 20, 2, 42, 4, 4, 27, 1, 19, 33, 40, 11, 14, 1, 27, 41, 10, 39, 41, 11, 40, 35, 14, 38, 38, 1, 38, 42, 1, 5, 27, 43, 15, 8, 21, 11, 43]"
1,gEhYkZW7k2Z1kZT1PblXcg_0000,"[28, 13, 13, 36, 32, 14, 29, 29, 10, 20, 26, 22, 28, 27, 21, 5, 24, 25, 6, 46, 19, 30, 21, 20, 34, 33, 19, 28, 22, 22, 15, 23, 18, 30, 16, 35, 27, 9, 33, 26, 19, 21, 18, 13, 16, 22, 31, 28, 19, 20]"
2,HWYUHvvZ7qDs5DsBMrGFDg_0000,"[11, 11, 11, 14, 9, 13, 16, 7, 6, 16, 6, 14, 12, 13, 11, 9, 7, 11, 15, 13, 8, 18, 11, 9, 10, 16, 10, 15, 12, 9, 5, 9, 13, 10, 10, 6, 13, 7, 15, 10, 4, 12, 20, 6, 10, 13, 9, 13, 9, 11]"
3,LYBtShAuZ36F2FOM6xRqXA_0000,"[18, 31, 24, 25, 36, 34, 25, 23, 30, 29, 34, 29, 32, 34, 32, 27, 40, 21, 33, 33, 31, 35, 34, 30, 23, 36, 33, 26, 37, 31, 35, 27, 33, 21, 18, 32, 29, 36, 36, 39, 24, 28, 28, 34, 25, 32, 26, 32, 31, 25]"
4,RYmwvPnz0ihV71SPQWM03g_0000,"[47, 43, 45, 46, 46, 46, 49, 47, 45, 49, 43, 48, 49, 49, 42, 42, 47, 50, 47, 47, 48, 41, 50, 46, 45, 46, 45, 48, 47, 48, 44, 47, 48, 44, 47, 45, 44, 48, 44, 40, 47, 49, 41, 48, 48, 47, 45, 48, 47, 48]"
5,38eIhiZRW01dN2ZBFzwziQ_0000,"[43, 45, 39, 40, 41, 44, 38, 35, 43, 42, 41, 38, 42, 42, 39, 45, 36, 42, 44, 42, 33, 45, 41, 42, 44, 39, 43, 40, 36, 39, 38, 40, 44, 41, 45, 43, 41, 34, 39, 43, 44, 41, 46, 42, 34, 42, 44, 43, 38, 42]"
6,JOwpiCx1IjHa826mXAsUzA_0000,"[38, 30, 33, 22, 34, 32, 36, 22, 22, 22, 27, 21, 21, 28, 28, 32, 23, 30, 26, 26, 22, 26, 30, 25, 22, 35, 28, 25, 42, 37, 20, 28, 39, 32, 24, 23, 37, 43, 24, 27, 31, 33, 35, 32, 20, 34, 38, 14, 26, 28]"
7,b4JjF95QesD0pcChNsG92A_0000,"[35, 38, 35, 37, 39, 39, 33, 33, 38, 35, 39, 41, 37, 41, 38, 36, 43, 40, 37, 35, 37, 40, 39, 37, 35, 37, 41, 42, 39, 40, 27, 38, 35, 37, 28, 41, 40, 40, 40, 36, 37, 37, 38, 36, 36, 39, 37, 38, 42, 38]"
8,81peZrMxMMH4pqLcEOTIPQ_0000,"[39, 37, 37, 31, 33, 21, 28, 27, 23, 25, 12, 24, 30, 31, 33, 31, 21, 15, 25, 21, 25, 22, 31, 33, 25, 27, 30, 22, 29, 36, 25, 19, 22, 14, 25, 21, 18, 37, 21, 31, 32, 40, 27, 38, 28, 36, 33, 23, 33, 31]"
9,VvDauMYBsFGSiiLZ6QJqBA_0000,"[33, 32, 42, 39, 37, 37, 42, 41, 40, 38, 44, 39, 43, 44, 43, 44, 29, 34, 42, 38, 39, 37, 38, 44, 37, 40, 38, 38, 25, 30, 47, 35, 30, 39, 36, 40, 32, 24, 32, 41, 36, 30, 43, 40, 44, 23, 39, 42, 29, 37]"
