,PERSON_ID,RANKINGS
0,x-5bWB-eajcdqsl2oRBdxQ_0000,"[45, 50, 50, 49, 48, 50, 50, 50, 50, 50, 50, 50, 50, 47, 49, 46, 49, 49, 47, 50, 50, 50, 46, 47, 49, 49, 49, 50, 50, 50, 50, 50, 50, 50, 50, 48, 50, 50, 47, 50, 50, 50, 50, 44, 42, 50, 50, 48, 50, 42]"
1,m60rIxksBk--mrPFEyCfHw_0000,"[46, 49, 49, 48, 49, 48, 49, 49, 49, 49, 48, 43, 47, 48, 36, 47, 48, 44, 46, 43, 48, 49, 50, 46, 41, 48, 48, 45, 48, 49, 45, 48, 49, 49, 45, 47, 49, 49, 48, 49, 42, 49, 48, 48, 43, 49, 41, 35, 47, 46]"
2,VDhRxRBPuhJifsqiB0eDYA_0000,"[28, 33, 47, 45, 47, 47, 44, 45, 46, 47, 45, 44, 48, 46, 32, 44, 46, 43, 50, 46, 46, 47, 45, 44, 47, 47, 44, 49, 45, 44, 48, 25, 48, 33, 48, 38, 47, 43, 44, 45, 41, 48, 38, 47, 49, 45, 49, 33, 48, 49]"
3,5GiEqYlYo7hUSoJBPVcPSw_0000,"[22, 13, 46, 47, 50, 49, 48, 44, 42, 48, 46, 46, 42, 30, 39, 48, 47, 46, 49, 49, 47, 48, 49, 43, 31, 50, 46, 48, 43, 20, 49, 30, 47, 41, 49, 31, 48, 45, 45, 27, 39, 47, 49, 49, 48, 46, 48, 22, 49, 48]"
4,i8JWdOa4xTj4TNpVEnOI8Q_0000,"[41, 41, 42, 44, 40, 44, 40, 46, 43, 43, 47, 47, 49, 45, 42, 42, 43, 45, 44, 47, 44, 40, 39, 42, 39, 46, 41, 47, 42, 39, 46, 47, 46, 46, 44, 44, 44, 37, 46, 48, 43, 37, 40, 45, 47, 47, 45, 45, 44, 47]"
5,YS5zQpRtA0ZSYr4VskwClA_0000,"[47, 28, 48, 41, 46, 30, 37, 47, 20, 46, 27, 45, 22, 49, 28, 45, 50, 42, 45, 45, 49, 46, 43, 41, 48, 24, 42, 40, 46, 47, 35, 24, 24, 48, 47, 50, 24, 28, 21, 42, 45, 40, 43, 50, 46, 37, 43, 23, 31, 44]"
6,MA5-0-RlhBnMSQdNNG8wPA_0000,"[32, 27, 28, 32, 24, 22, 26, 34, 22, 16, 36, 31, 23, 28, 23, 32, 27, 23, 29, 40, 25, 45, 30, 34, 46, 30, 34, 30, 25, 46, 27, 37, 21, 40, 29, 49, 32, 19, 25, 31, 27, 24, 46, 32, 33, 44, 31, 42, 8, 33]"
7,5HDdIkGJxBP2bPETd6MfTQ_0000,"[44, 20, 25, 28, 33, 19, 42, 32, 31, 40, 19, 25, 11, 25, 15, 40, 39, 30, 38, 48, 28, 42, 14, 38, 32, 14, 36, 20, 39, 43, 37, 35, 22, 38, 31, 37, 31, 18, 42, 35, 44, 41, 37, 34, 41, 39, 19, 24, 34, 27]"
8,gWwsUphw8EwyTzSaWGnvmQ_0000,"[38, 26, 24, 43, 32, 15, 25, 40, 19, 39, 26, 37, 21, 32, 22, 41, 35, 27, 40, 35, 29, 38, 24, 39, 26, 27, 37, 26, 35, 40, 40, 32, 25, 16, 34, 22, 30, 22, 33, 36, 30, 35, 27, 41, 40, 27, 21, 17, 11, 40]"
9,7D743dewJQQYhqKRteGOmw_0000,"[36, 39, 36, 46, 35, 41, 43, 41, 45, 38, 31, 48, 34, 35, 37, 43, 42, 47, 36, 34, 41, 35, 48, 40, 38, 32, 40, 39, 41, 37, 47, 43, 45, 44, 41, 26, 38, 40, 41, 38, 37, 38, 36, 39, 39, 41, 8, 28, 10, 41]"
