,PERSON_ID,RANKINGS
0,9hjW477NE8agG1qdsBORtQ_0000,"[39, 42, 40, 32, 34, 27, 34, 40, 28, 26, 31, 42, 40, 21, 33, 30, 30, 41, 28, 25, 33, 43, 38, 44, 38, 44, 33, 39, 39, 43, 32, 39, 41, 44, 40, 40, 40, 43, 22, 29, 31, 39, 31, 38, 44, 41, 31, 42, 43, 32]"
1,ivJr3zBKfDj3M46HWjXvuA_0000,"[12, 15, 9, 16, 14, 10, 9, 7, 9, 9, 16, 10, 18, 9, 8, 10, 19, 11, 8, 8, 17, 15, 14, 18, 8, 16, 18, 16, 24, 12, 12, 10, 11, 12, 9, 11, 10, 9, 8, 9, 11, 19, 20, 10, 11, 15, 18, 15, 13, 17]"
2,i8JWdOa4xTj4TNpVEnOI8Q_0000,"[30, 38, 15, 31, 29, 21, 22, 25, 19, 12, 19, 17, 19, 14, 25, 13, 24, 17, 20, 13, 15, 9, 8, 22, 14, 20, 8, 10, 26, 22, 21, 19, 23, 20, 16, 23, 15, 22, 20, 23, 10, 11, 11, 21, 20, 18, 13, 16, 21, 23]"
3,MA5-0-RlhBnMSQdNNG8wPA_0000,"[17, 22, 27, 23, 22, 40, 14, 14, 13, 39, 35, 22, 15, 11, 16, 24, 14, 38, 34, 33, 35, 18, 29, 35, 33, 33, 26, 20, 25, 20, 15, 25, 16, 24, 22, 16, 22, 15, 34, 34, 13, 27, 16, 32, 17, 33, 38, 22, 12, 35]"
4,7D743dewJQQYhqKRteGOmw_0000,"[46, 48, 48, 47, 49, 37, 49, 49, 47, 49, 49, 48, 50, 47, 46, 48, 48, 44, 49, 29, 50, 49, 48, 47, 49, 47, 49, 49, 46, 48, 38, 48, 48, 50, 49, 49, 49, 50, 49, 50, 34, 45, 50, 47, 49, 48, 48, 49, 48, 49]"
5,pF7no0dVVYCvo3j3kqDkMQ_0000,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 50, 50, 50, 50, 50, 50, 50, 48, 50, 50, 50, 50, 50, 50, 50, 50, 49, 50, 49, 49, 49, 50, 50, 50, 49, 50, 45, 50, 49, 48, 49, 50, 50, 50, 50, 50, 50]"
6,qmIYfBd4J2PYUZYaY5QVIg_0000,"[29, 35, 39, 36, 33, 26, 32, 39, 32, 36, 29, 39, 39, 23, 32, 34, 34, 29, 31, 28, 31, 36, 34, 31, 24, 23, 31, 27, 15, 37, 36, 37, 38, 34, 34, 39, 36, 29, 27, 31, 38, 36, 33, 37, 34, 38, 30, 26, 36, 31]"
7,gCo5vYmY1Cd17vOco9FsMw_0000,"[36, 23, 38, 35, 36, 32, 28, 38, 36, 35, 41, 29, 38, 36, 37, 38, 35, 33, 42, 41, 30, 32, 37, 38, 40, 40, 37, 42, 36, 42, 35, 36, 44, 28, 33, 34, 35, 37, 28, 43, 44, 26, 40, 43, 37, 39, 25, 38, 37, 44]"
8,YS5zQpRtA0ZSYr4VskwClA_0000,"[35, 36, 35, 43, 18, 33, 35, 34, 31, 34, 27, 38, 36, 32, 36, 33, 33, 27, 32, 42, 29, 39, 36, 34, 27, 36, 34, 26, 37, 36, 40, 40, 34, 35, 41, 33, 29, 36, 26, 41, 40, 34, 38, 40, 31, 26, 27, 39, 39, 38]"
9,UJmctrUSn7vhBUTRIox-nQ_0000,"[7, 5, 7, 6, 6, 7, 7, 9, 6, 7, 7, 5, 6, 8, 6, 7, 8, 5, 6, 7, 6, 7, 15, 4, 3, 6, 5, 9, 8, 5, 6, 3, 10, 4, 4, 4, 6, 5, 9, 7, 3, 7, 5, 6, 8, 5, 7, 5, 16, 7]"
