,PERSON_ID,RANKINGS
0,n0gvPLgr1XlooAqYMU8yVQ_0000,"[22, 23, 23, 17, 28, 33, 36, 19, 23, 18, 21, 27, 27, 24, 29, 27, 25, 27, 26, 30, 23, 21, 25, 31, 22, 25, 24, 28, 22, 21, 23, 30, 22, 23, 27, 27, 28, 22, 22, 26, 27, 26, 22, 30, 26, 24, 21, 30, 21, 25]"
1,EQiLOSwGMeZ5qKkDNfod7A_0000,"[19, 20, 20, 19, 15, 17, 23, 15, 19, 16, 19, 17, 16, 16, 15, 19, 22, 16, 18, 19, 19, 18, 20, 21, 19, 34, 19, 20, 23, 14, 22, 23, 19, 17, 15, 18, 23, 15, 17, 19, 17, 27, 20, 17, 16, 22, 16, 16, 17, 37]"
2,A65yI51apjnT5EUoEVgIWg_0000,"[4, 4, 2, 4, 4, 4, 3, 7, 3, 3, 3, 4, 4, 3, 4, 5, 3, 3, 4, 5, 5, 3, 3, 3, 3, 5, 5, 3, 5, 3, 3, 6, 3, 3, 5, 5, 4, 4, 3, 3, 3, 4, 5, 3, 3, 4, 3, 3, 4, 4]"
3,VPHLuXH471Ggp5iB8ASy1g_0000,"[35, 41, 35, 36, 45, 43, 45, 33, 44, 44, 44, 41, 46, 40, 46, 41, 46, 42, 32, 36, 44, 46, 46, 46, 44, 45, 43, 46, 45, 37, 45, 39, 46, 34, 46, 39, 44, 35, 45, 43, 35, 45, 36, 46, 45, 45, 40, 39, 40, 46]"
4,RWk2-A2AXSNULeJYzbdB3Q_0000,"[1, 2, 5, 2, 1, 2, 5, 2, 6, 4, 4, 5, 5, 4, 1, 3, 5, 5, 2, 3, 1, 5, 5, 5, 5, 1, 3, 4, 1, 2, 2, 2, 4, 2, 1, 1, 1, 1, 4, 5, 5, 5, 2, 1, 5, 2, 4, 4, 2, 5]"
5,2-jR8VyNnudGg3nFjT69Cg_0000,"[15, 12, 10, 12, 21, 25, 25, 16, 12, 17, 13, 18, 33, 17, 37, 20, 33, 18, 19, 18, 16, 30, 11, 13, 12, 19, 15, 17, 14, 17, 19, 15, 15, 12, 8, 16, 18, 17, 12, 20, 15, 16, 28, 12, 14, 14, 14, 22, 22, 41]"
6,DgEto6FM3XyZUpIGO-Jv4Q_0000,"[3, 3, 3, 5, 3, 5, 2, 3, 2, 2, 2, 3, 3, 5, 3, 4, 2, 4, 3, 4, 4, 2, 2, 2, 2, 3, 4, 2, 4, 4, 4, 5, 2, 4, 3, 3, 3, 5, 2, 2, 4, 3, 4, 4, 2, 3, 2, 2, 5, 3]"
7,69jexuO4aFQ8kstAVNu5iw_0000,"[23, 18, 21, 14, 24, 29, 30, 20, 28, 27, 18, 23, 19, 21, 35, 18, 19, 15, 20, 17, 20, 26, 35, 14, 23, 17, 28, 32, 20, 22, 20, 21, 21, 20, 17, 19, 24, 23, 19, 21, 18, 18, 31, 14, 19, 23, 20, 21, 23, 19]"
8,GJpRpmmaQyJdtxmMC6NlFA_0000,"[8, 14, 12, 13, 12, 12, 13, 10, 11, 11, 9, 11, 11, 13, 12, 11, 7, 13, 10, 10, 12, 10, 13, 11, 11, 11, 12, 11, 11, 9, 13, 12, 9, 10, 12, 10, 12, 13, 14, 12, 10, 11, 13, 11, 11, 13, 11, 14, 9, 11]"
9,HQBm5x0DFp-ula7PID6UXA_0000,"[32, 35, 24, 27, 31, 36, 37, 28, 31, 30, 25, 33, 28, 34, 28, 34, 31, 31, 27, 32, 38, 22, 27, 36, 30, 28, 36, 30, 32, 29, 36, 29, 27, 29, 37, 28, 29, 31, 23, 29, 29, 32, 23, 24, 35, 29, 32, 29, 27, 31]"
10,pbV6LATdphzty3B2vsemUQ_0000,"[30, 32, 26, 25, 33, 34, 35, 23, 22, 29, 22, 28, 26, 25, 22, 26, 28, 39, 24, 28, 24, 23, 23, 29, 29, 24, 22, 26, 29, 24, 24, 25, 26, 28, 29, 24, 27, 27, 25, 30, 26, 30, 25, 27, 24, 25, 22, 34, 24, 27]"
11,gfI42jq5QODPkK5HhjVcRA_0000,"[26, 30, 27, 26, 20, 23, 19, 24, 24, 19, 24, 30, 25, 26, 21, 24, 14, 25, 23, 27, 27, 24, 34, 28, 24, 37, 25, 24, 30, 25, 25, 27, 28, 22, 26, 25, 26, 32, 24, 25, 28, 31, 26, 33, 21, 26, 25, 25, 28, 23]"
