,PERSON_ID,RANKINGS
0,Le363j6KCaMGTXKh9-JCTA_0000,"[37, 17, 24, 28, 28, 30, 17, 25, 39, 34, 31, 35, 28, 41, 34, 17, 20, 22, 31, 28, 33, 31, 16, 31, 30, 33, 23, 31, 22, 25, 35, 35, 16, 28, 12, 27, 19, 36, 36, 17, 23, 29, 23, 29, 29, 34, 9, 32, 24, 29]"
1,Cj9PU0FOK-7ieaIqHwdVuQ_0000,"[5, 6, 4, 5, 4, 5, 4, 4, 4, 4, 14, 5, 5, 7, 5, 5, 5, 4, 4, 5, 4, 5, 8, 5, 6, 4, 5, 6, 6, 10, 5, 8, 8, 5, 5, 4, 4, 5, 11, 6, 6, 4, 5, 5, 7, 4, 4, 6, 6, 6]"
2,Y-JAvuMatwwL9U4sikg-AQ_0000,"[30, 15, 31, 16, 27, 20, 12, 37, 33, 33, 15, 34, 27, 28, 35, 22, 30, 27, 10, 20, 34, 34, 33, 13, 34, 32, 19, 37, 33, 22, 39, 27, 15, 31, 28, 25, 15, 12, 35, 26, 16, 30, 22, 37, 28, 33, 20, 36, 15, 15]"
3,TOHLJNf-yqjRa5VH4fKg8w_0000,"[47, 50, 40, 41, 41, 44, 41, 44, 43, 47, 41, 42, 46, 49, 45, 44, 41, 41, 46, 43, 45, 42, 44, 45, 42, 41, 48, 43, 42, 47, 43, 42, 45, 39, 48, 47, 43, 42, 42, 39, 41, 44, 38, 44, 48, 42, 45, 50, 43, 45]"
4,O7lTGiYrl4zATopQShZTgg_0000,"[33, 32, 27, 22, 26, 33, 27, 26, 35, 26, 34, 27, 22, 34, 27, 26, 25, 30, 35, 23, 21, 16, 23, 30, 25, 34, 29, 33, 32, 20, 24, 32, 31, 33, 16, 33, 37, 26, 23, 29, 33, 24, 25, 26, 27, 29, 29, 27, 22, 21]"
5,5EqiIcNZz3mAOQMcquCOtA_0000,"[49, 44, 47, 47, 46, 47, 47, 46, 49, 42, 47, 45, 39, 47, 43, 46, 46, 47, 38, 45, 46, 44, 48, 43, 46, 40, 46, 44, 43, 44, 47, 50, 48, 47, 45, 44, 49, 46, 45, 47, 45, 46, 49, 42, 41, 49, 47, 42, 50, 48]"
6,WfTRCVQZvOkEvKTmbEYIAQ_0000,"[21, 21, 21, 18, 22, 17, 20, 16, 14, 16, 24, 17, 23, 16, 19, 12, 29, 10, 11, 26, 11, 23, 25, 22, 23, 20, 25, 15, 16, 15, 21, 20, 17, 13, 14, 24, 16, 9, 15, 10, 29, 18, 18, 15, 15, 12, 23, 22, 18, 9]"
7,H-oomH3eIRZF47k6hQBmfg_0000,"[22, 22, 22, 13, 18, 16, 18, 23, 16, 17, 22, 24, 24, 24, 22, 13, 17, 13, 14, 10, 13, 24, 24, 25, 22, 23, 27, 21, 17, 16, 15, 24, 21, 12, 33, 20, 17, 15, 16, 23, 19, 14, 20, 16, 18, 18, 24, 19, 17, 10]"
8,V8xqojegg98Hb08WvXg67A_0000,"[42, 47, 46, 50, 49, 48, 44, 49, 45, 41, 43, 50, 50, 46, 48, 43, 50, 43, 47, 48, 44, 50, 49, 49, 41, 42, 49, 49, 49, 40, 49, 48, 41, 43, 47, 42, 48, 39, 47, 46, 49, 49, 37, 43, 46, 44, 40, 43, 46, 44]"
9,dVg6zZbeXJLL3kOk7Rew0g_0000,"[50, 49, 49, 49, 48, 49, 50, 50, 50, 49, 50, 49, 48, 48, 49, 50, 49, 50, 48, 49, 48, 49, 50, 50, 50, 50, 50, 47, 50, 45, 48, 47, 50, 49, 49, 49, 50, 45, 50, 49, 50, 50, 48, 47, 50, 50, 49, 48, 49, 49]"
