,PERSON_ID,RANKINGS
0,-rWn0cx8HoB16moRJh2nWg_0000,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 40, 48, 50, 49, 50, 50, 49, 50, 50, 50, 42, 50, 48, 50, 50, 50, 50, 49, 49, 50, 49, 50, 49, 50, 50, 49, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 50, 50, 50, 50, 49]"
1,cKA39lCIepkZBIyFJosBkA_0000,"[49, 46, 49, 26, 16, 47, 49, 46, 49, 29, 50, 49, 41, 49, 49, 42, 33, 44, 47, 37, 27, 47, 48, 34, 49, 46, 48, 48, 18, 44, 45, 14, 44, 43, 47, 20, 39, 48, 29, 25, 46, 47, 49, 38, 44, 43, 49, 49, 48, 50]"
2,z3FA5vBCXrpcJjl4giYcqQ_0000,"[38, 27, 21, 25, 18, 31, 17, 25, 20, 23, 33, 35, 24, 34, 28, 25, 22, 37, 31, 20, 25, 42, 26, 35, 27, 15, 31, 24, 12, 27, 17, 15, 29, 38, 32, 34, 25, 22, 19, 21, 31, 34, 22, 32, 27, 16, 21, 24, 21, 28]"
3,OlFG8B76pheOwDF4BWOfqg_0000,"[45, 22, 23, 20, 7, 12, 15, 13, 15, 18, 11, 39, 23, 25, 14, 17, 15, 27, 17, 13, 17, 17, 23, 13, 7, 16, 28, 9, 6, 12, 9, 12, 16, 17, 14, 8, 15, 12, 20, 16, 20, 28, 9, 13, 18, 5, 23, 18, 19, 37]"
4,9BxudHA3xmkaTfLszXK6Aw_0000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,BV1ihgX8IwhGDmTVT0UyaQ_0000,"[37, 35, 22, 22, 19, 32, 21, 31, 30, 27, 31, 31, 25, 33, 21, 24, 30, 36, 32, 35, 19, 20, 19, 36, 33, 24, 29, 37, 17, 45, 22, 28, 39, 37, 29, 29, 37, 31, 30, 30, 30, 20, 23, 26, 34, 14, 24, 20, 20, 29]"
6,xUXyaZylJ42FJ3NF6DTtMQ_0000,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
7,axJB5LDGkoRCc5k90EH0gg_0000,"[24, 26, 11, 16, 15, 15, 20, 14, 16, 16, 18, 26, 14, 35, 13, 18, 19, 16, 16, 18, 16, 18, 16, 23, 21, 20, 24, 18, 15, 15, 11, 21, 28, 15, 15, 30, 19, 13, 23, 17, 17, 12, 25, 21, 25, 12, 18, 16, 14, 23]"
8,ztO4zoEEhl2pX-vLgjuuuw_0000,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
9,SjJ6ocjY7BNPBSnmeRBldQ_0000,"[36, 47, 39, 48, 37, 39, 48, 42, 41, 50, 34, 44, 43, 36, 39, 14, 48, 47, 34, 38, 38, 41, 32, 46, 26, 47, 42, 44, 41, 37, 40, 47, 41, 33, 43, 39, 26, 45, 31, 40, 27, 35, 38, 47, 45, 32, 29, 43, 46, 42]"
10,x05PSDM3oiZDlVtjAaEU8A_0000,"[44, 37, 43, 44, 45, 42, 39, 48, 42, 44, 44, 46, 34, 47, 40, 43, 47, 46, 36, 47, 37, 44, 49, 42, 42, 23, 43, 45, 43, 48, 23, 48, 46, 36, 25, 43, 46, 41, 40, 46, 43, 38, 41, 45, 48, 21, 33, 45, 47, 40]"
11,77TNZf2inPTHbWpuro2bCg_0000,"[25, 33, 12, 10, 36, 21, 25, 36, 40, 49, 41, 9, 37, 46, 16, 44, 21, 33, 30, 29, 39, 29, 24, 10, 30, 30, 40, 27, 13, 26, 24, 44, 43, 29, 22, 13, 38, 40, 41, 32, 36, 18, 34, 35, 38, 6, 31, 44, 42, 43]"
12,Tgl-gZd5J3Smbk9-F5ImUA_0000,"[11, 16, 14, 9, 11, 9, 12, 8, 17, 11, 12, 14, 15, 9, 12, 10, 9, 9, 13, 11, 11, 15, 7, 11, 16, 11, 20, 14, 8, 7, 12, 9, 8, 14, 7, 11, 13, 14, 11, 14, 13, 14, 13, 14, 10, 7, 10, 13, 11, 13]"
13,BYwFFwOLZ5wDvn6HwX93eg_0000,"[47, 49, 42, 43, 46, 41, 47, 49, 46, 48, 42, 48, 40, 45, 48, 39, 46, 48, 45, 48, 45, 43, 46, 44, 47, 48, 44, 43, 48, 39, 41, 46, 40, 42, 46, 40, 41, 46, 47, 33, 48, 46, 45, 41, 47, 23, 39, 46, 43, 44]"
14,EXDkWb3FkhBH6MT9HYckHw_0000,"[48, 39, 15, 35, 47, 37, 22, 44, 23, 47, 39, 32, 16, 43, 29, 15, 32, 41, 46, 49, 49, 36, 45, 33, 45, 49, 47, 35, 20, 46, 39, 24, 47, 39, 45, 21, 47, 43, 39, 39, 45, 45, 43, 40, 36, 17, 44, 47, 44, 17]"
15,FL9cMHbZBX5PQJ8RhlFntA_0000,"[16, 36, 28, 33, 24, 33, 34, 26, 24, 20, 29, 27, 27, 32, 38, 26, 41, 20, 22, 44, 22, 35, 39, 43, 29, 34, 26, 17, 19, 18, 18, 25, 20, 20, 27, 26, 18, 23, 26, 22, 26, 29, 32, 23, 22, 20, 25, 25, 24, 20]"
16,xSTthmz2ydzyRaH7BY-p1g_0000,"[18, 15, 13, 14, 17, 13, 16, 15, 12, 14, 13, 11, 17, 14, 15, 16, 23, 18, 14, 12, 12, 16, 17, 15, 17, 12, 12, 13, 16, 17, 13, 10, 17, 16, 12, 12, 14, 15, 16, 15, 14, 15, 12, 16, 17, 13, 12, 15, 17, 15]"
17,AbWzk31hpExBJGwYzEbgVQ_0000,"[23, 29, 29, 13, 25, 30, 33, 27, 26, 21, 30, 25, 26, 13, 22, 27, 16, 17, 23, 45, 23, 30, 36, 29, 31, 35, 21, 28, 25, 24, 19, 26, 21, 21, 26, 27, 30, 24, 21, 20, 25, 25, 28, 27, 26, 27, 26, 31, 26, 27]"
18,69RAA6O4Eoo3zwDvPhYkaA_0000,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4]"
19,djcxByhBw--d-az6ffQ1Rw_0000,"[5, 13, 10, 24, 48, 5, 9, 19, 11, 13, 17, 15, 21, 26, 23, 9, 11, 13, 15, 23, 13, 10, 5, 14, 35, 13, 10, 5, 23, 42, 15, 5, 24, 9, 9, 10, 11, 18, 13, 19, 12, 16, 11, 22, 11, 18, 9, 14, 49, 12]"
20,Sp5cRkQPciQ0p4AMwxTgUA_0000,"[10, 8, 8, 8, 8, 6, 6, 9, 7, 8, 7, 10, 8, 8, 9, 8, 8, 7, 11, 9, 7, 8, 8, 8, 8, 6, 7, 7, 7, 10, 8, 8, 9, 8, 8, 7, 7, 9, 8, 8, 8, 9, 8, 8, 7, 10, 8, 8, 9, 9]"
21,IfkX-gOaf-6vBl7IDBFXgQ_0000,"[7, 14, 25, 18, 12, 16, 11, 5, 18, 10, 14, 5, 50, 18, 41, 21, 14, 24, 12, 8, 18, 5, 15, 17, 12, 17, 23, 10, 14, 25, 16, 13, 31, 47, 21, 17, 16, 19, 14, 13, 18, 11, 44, 48, 12, 11, 17, 5, 5, 24]"
22,SmU8AlBBCxsVUr-Rf66l6w_0000,"[33, 48, 40, 47, 38, 43, 45, 43, 37, 39, 35, 18, 38, 48, 42, 34, 45, 21, 35, 39, 40, 45, 43, 45, 46, 38, 45, 29, 39, 41, 20, 45, 45, 24, 41, 15, 36, 42, 46, 45, 47, 44, 40, 46, 46, 33, 43, 42, 16, 45]"
23,yihOZNG7HLBS206q4l7yeg_0000,"[27, 17, 30, 23, 29, 29, 30, 20, 25, 22, 28, 29, 28, 19, 17, 29, 26, 19, 21, 30, 24, 26, 37, 26, 24, 29, 19, 30, 32, 23, 27, 29, 22, 23, 31, 25, 24, 26, 22, 35, 24, 23, 29, 29, 24, 30, 22, 26, 25, 22]"
24,5hcg7WMRv4YzqKvh3io4og_0000,"[21, 38, 18, 15, 14, 49, 37, 17, 31, 26, 36, 17, 39, 17, 20, 45, 28, 28, 20, 17, 26, 46, 18, 30, 22, 21, 32, 11, 9, 50, 21, 17, 36, 46, 33, 18, 10, 16, 24, 37, 22, 49, 17, 30, 23, 26, 28, 17, 18, 21]"
