,PERSON_ID,RANKINGS
0,-rWn0cx8HoB16moRJh2nWg_0000,"[49, 48, 46, 43, 49, 49, 50, 46, 48, 50, 50, 50, 49, 49, 50, 47, 50, 50, 49, 50, 49, 50, 50, 47, 49, 50, 49, 50, 49, 50, 49, 49, 49, 50, 49, 49, 50, 50, 49, 49, 50, 50, 49, 50, 47, 50, 50, 47, 48, 50]"
1,cKA39lCIepkZBIyFJosBkA_0000,"[50, 47, 41, 45, 29, 47, 44, 41, 28, 48, 49, 48, 44, 25, 49, 41, 45, 48, 37, 49, 44, 47, 48, 34, 29, 43, 46, 40, 44, 49, 46, 48, 45, 36, 48, 46, 49, 42, 45, 46, 31, 49, 40, 45, 37, 14, 30, 48, 47, 37]"
2,z3FA5vBCXrpcJjl4giYcqQ_0000,"[22, 21, 35, 35, 26, 37, 23, 22, 23, 21, 21, 20, 19, 43, 45, 22, 32, 18, 24, 26, 26, 32, 37, 19, 18, 42, 23, 39, 21, 45, 35, 28, 31, 27, 30, 22, 23, 21, 32, 41, 21, 30, 23, 32, 17, 15, 25, 28, 17, 25]"
3,OlFG8B76pheOwDF4BWOfqg_0000,"[17, 16, 9, 34, 25, 18, 24, 21, 7, 20, 11, 19, 20, 42, 48, 21, 15, 21, 21, 9, 27, 12, 42, 20, 19, 46, 10, 9, 17, 11, 13, 14, 23, 28, 11, 23, 12, 12, 31, 14, 15, 33, 19, 31, 16, 12, 26, 13, 14, 26]"
4,9BxudHA3xmkaTfLszXK6Aw_0000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,BV1ihgX8IwhGDmTVT0UyaQ_0000,"[38, 26, 20, 33, 27, 19, 27, 32, 24, 23, 26, 28, 33, 40, 47, 32, 35, 25, 29, 27, 31, 15, 38, 37, 21, 36, 25, 38, 28, 30, 36, 34, 33, 26, 20, 20, 37, 22, 26, 36, 25, 32, 24, 16, 35, 36, 12, 17, 27, 27]"
6,xUXyaZylJ42FJ3NF6DTtMQ_0000,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
7,axJB5LDGkoRCc5k90EH0gg_0000,"[12, 12, 13, 14, 24, 10, 13, 11, 14, 14, 12, 17, 23, 13, 18, 16, 30, 11, 20, 14, 12, 10, 13, 13, 10, 7, 18, 11, 19, 20, 8, 16, 25, 11, 18, 16, 14, 19, 16, 12, 14, 13, 21, 14, 15, 13, 17, 16, 15, 21]"
8,ztO4zoEEhl2pX-vLgjuuuw_0000,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
9,SjJ6ocjY7BNPBSnmeRBldQ_0000,"[36, 45, 47, 39, 36, 43, 46, 47, 40, 29, 48, 31, 36, 38, 42, 33, 42, 35, 44, 47, 39, 42, 40, 42, 42, 44, 42, 43, 39, 43, 41, 46, 42, 37, 41, 45, 48, 41, 47, 37, 38, 35, 30, 41, 38, 37, 33, 40, 36, 38]"
