,PERSON_ID,RANKINGS
0,1LzQRzMOhBSqU2hQna5aBA_0000,"[18, 17, 15, 14, 21, 16, 16, 20, 11, 49, 17, 19, 34, 17, 15, 20, 15, 11, 29, 21, 19, 13, 22, 21, 21, 49, 14, 13, 13, 19, 50, 21, 29, 34, 18, 23, 21, 20, 19, 23, 14, 19, 19, 26, 24, 25, 27, 22, 12, 13]"
1,PRwYc9xFy5nNL5FktbIjFw_0000,"[17, 19, 21, 16, 23, 17, 17, 18, 13, 27, 18, 20, 27, 18, 11, 18, 16, 13, 23, 20, 26, 15, 15, 17, 14, 31, 15, 14, 14, 20, 14, 27, 19, 16, 17, 27, 16, 14, 18, 18, 12, 18, 22, 24, 26, 24, 15, 23, 14, 18]"
2,jFSfZ5mIMWQEvaBgzAN-Rg_0000,"[11, 16, 7, 7, 6, 8, 6, 7, 6, 7, 8, 8, 6, 12, 12, 11, 8, 7, 11, 6, 10, 9, 7, 7, 8, 16, 8, 7, 11, 12, 8, 8, 11, 10, 7, 10, 13, 8, 7, 19, 8, 8, 9, 7, 10, 7, 8, 10, 6, 8]"
3,jxzk-QG0E-ojimEKu6pgDA_0000,"[47, 47, 34, 41, 44, 43, 46, 40, 32, 46, 49, 15, 39, 46, 33, 46, 47, 35, 42, 34, 36, 35, 34, 43, 45, 44, 42, 40, 46, 7, 38, 32, 35, 27, 38, 46, 50, 47, 48, 14, 43, 45, 46, 46, 14, 35, 47, 16, 32, 34]"
4,BQerl0sbBZiifGJm6rKNZQ_0000,"[41, 48, 39, 40, 42, 29, 29, 38, 39, 41, 38, 38, 45, 43, 46, 47, 46, 40, 48, 39, 44, 38, 44, 37, 33, 45, 31, 38, 27, 39, 29, 35, 36, 45, 36, 48, 26, 46, 39, 34, 48, 47, 41, 45, 34, 43, 45, 39, 30, 36]"
5,Nk6V-yYD2BqnMOohv9m9Nw_0000,"[43, 49, 42, 39, 48, 34, 41, 35, 45, 25, 50, 12, 48, 41, 48, 48, 35, 42, 49, 43, 48, 43, 43, 45, 49, 36, 41, 46, 45, 29, 35, 41, 16, 33, 42, 32, 28, 48, 49, 26, 39, 41, 50, 39, 28, 49, 50, 37, 39, 43]"
6,U82uRXfjS4dLYsmvwpQkLg_0000,"[2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 4, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2, 3, 3]"
7,S-cQC4DHGJyhUyBvUgo3iw_0000,"[34, 33, 32, 35, 31, 28, 30, 28, 28, 37, 33, 32, 28, 34, 39, 38, 37, 34, 38, 28, 35, 31, 28, 28, 27, 42, 29, 33, 30, 37, 31, 34, 31, 35, 30, 45, 22, 33, 31, 38, 35, 28, 42, 33, 36, 36, 30, 31, 29, 29]"
8,f1gpwD3s2i3QB0AaB0UoGA_0000,"[42, 43, 37, 38, 46, 33, 42, 48, 40, 26, 34, 45, 40, 45, 40, 35, 30, 46, 45, 36, 40, 40, 29, 38, 32, 47, 43, 34, 29, 36, 42, 44, 24, 49, 39, 39, 32, 40, 43, 39, 44, 33, 43, 48, 43, 39, 32, 43, 40, 45]"
9,wazNdIEiN7zVxF3fC-kpJA_0000,"[44, 44, 35, 42, 47, 39, 44, 33, 33, 39, 48, 41, 35, 39, 38, 43, 42, 47, 43, 37, 41, 37, 38, 44, 41, 46, 44, 37, 43, 34, 39, 40, 33, 48, 37, 34, 37, 39, 40, 35, 47, 39, 38, 37, 35, 44, 46, 45, 42, 40]"
10,AXq0Ng0MrQtgY09mbUjICA_0000,"[20, 15, 26, 43, 22, 18, 18, 27, 18, 30, 20, 16, 16, 26, 25, 22, 21, 15, 18, 19, 49, 17, 20, 14, 18, 40, 32, 18, 19, 22, 27, 23, 25, 22, 19, 21, 20, 24, 24, 22, 15, 32, 26, 25, 23, 29, 19, 26, 18, 19]"
11,sogDNs8EBy5J9WfoqGRH6g_0000,"[19, 21, 27, 26, 24, 24, 23, 32, 20, 23, 24, 18, 24, 27, 24, 19, 19, 21, 21, 22, 28, 14, 23, 22, 22, 26, 24, 20, 23, 21, 25, 22, 27, 28, 26, 22, 27, 25, 23, 31, 17, 27, 21, 18, 32, 22, 18, 17, 21, 27]"
12,xRi9PtPmGqVDnMPQdE0h2g_0000,"[48, 41, 33, 44, 39, 42, 47, 36, 34, 40, 46, 46, 31, 36, 29, 45, 43, 45, 44, 33, 43, 36, 40, 42, 34, 50, 37, 39, 47, 33, 47, 45, 34, 37, 47, 41, 18, 41, 47, 37, 46, 35, 45, 38, 37, 31, 43, 44, 45, 23]"
13,bnGU7scsqvUpsonLZBmZbw_0000,"[49, 46, 47, 48, 43, 44, 48, 46, 47, 43, 47, 39, 47, 47, 47, 49, 49, 48, 46, 46, 45, 46, 50, 40, 38, 48, 48, 47, 48, 47, 45, 46, 48, 50, 48, 49, 46, 43, 44, 42, 49, 48, 44, 49, 42, 46, 44, 47, 49, 44]"
14,eDzG9zKeUCljJ-DzJFAEoQ_0000,"[31, 8, 24, 24, 28, 7, 43, 39, 24, 12, 11, 24, 23, 30, 9, 9, 10, 43, 8, 38, 8, 45, 45, 12, 26, 10, 27, 29, 49, 8, 22, 12, 10, 12, 45, 8, 9, 45, 11, 10, 11, 10, 23, 47, 44, 47, 9, 32, 19, 14]"
15,5Ksa61kB8QwmkUv5xr31YA_0000,"[45, 42, 46, 49, 33, 40, 37, 44, 35, 32, 37, 47, 46, 33, 37, 39, 44, 41, 39, 45, 32, 33, 48, 32, 31, 34, 47, 49, 34, 48, 36, 48, 38, 42, 43, 36, 42, 44, 50, 40, 31, 44, 31, 42, 38, 48, 48, 46, 35, 48]"
16,KIBeackoPouBtwUsZoOBdQ_0000,"[16, 18, 20, 23, 19, 20, 21, 15, 21, 18, 19, 28, 20, 23, 23, 21, 23, 22, 19, 16, 18, 21, 18, 23, 25, 17, 18, 21, 20, 26, 17, 20, 20, 17, 20, 17, 19, 21, 22, 20, 19, 20, 18, 13, 18, 21, 16, 18, 24, 22]"
17,aS1rWifIuASHQTpRzwbavA_0000,"[9, 7, 14, 15, 11, 14, 13, 10, 22, 11, 7, 29, 21, 8, 18, 17, 11, 23, 7, 14, 13, 11, 14, 24, 16, 8, 17, 16, 10, 10, 9, 13, 6, 15, 12, 13, 15, 11, 13, 11, 23, 9, 14, 10, 8, 10, 49, 8, 25, 11]"
18,kZm7x2WdjMUDh-f6AYuV2w_0000,"[36, 45, 45, 46, 40, 45, 45, 47, 48, 45, 39, 36, 38, 37, 41, 44, 45, 39, 41, 47, 46, 32, 31, 33, 43, 38, 34, 35, 40, 42, 37, 47, 47, 44, 35, 40, 43, 36, 35, 41, 42, 49, 39, 43, 39, 45, 42, 36, 36, 47]"
19,mMb0p9IdmaziSaWNoaDTLw_0000,"[30, 27, 30, 36, 34, 37, 33, 29, 29, 44, 28, 33, 29, 28, 32, 29, 31, 30, 34, 27, 47, 39, 26, 30, 30, 32, 28, 28, 31, 30, 30, 33, 30, 41, 29, 38, 36, 35, 34, 28, 32, 31, 34, 30, 29, 37, 26, 35, 37, 31]"
20,6MOFMQLe7Wmt0jui3ue7WQ_0000,"[12, 13, 19, 20, 12, 12, 10, 14, 16, 17, 16, 26, 15, 15, 16, 14, 20, 9, 17, 12, 12, 16, 13, 18, 17, 12, 16, 19, 17, 13, 16, 9, 28, 8, 23, 15, 10, 16, 12, 24, 24, 13, 13, 14, 19, 14, 20, 12, 11, 5]"
21,4f9mwlObb-hRBzBtUxXcgw_0000,"[15, 14, 13, 21, 17, 15, 14, 17, 17, 50, 25, 9, 25, 32, 17, 16, 18, 17, 14, 15, 16, 18, 12, 16, 13, 23, 23, 17, 16, 17, 18, 29, 26, 26, 13, 14, 17, 17, 17, 13, 13, 17, 16, 19, 30, 26, 23, 15, 17, 17]"
22,7HSDqp59cnB43FQFL9B5SQ_0000,"[26, 28, 29, 37, 29, 32, 25, 25, 23, 36, 27, 30, 22, 29, 28, 27, 26, 26, 35, 18, 42, 25, 36, 26, 28, 24, 25, 30, 24, 32, 28, 24, 32, 32, 34, 30, 34, 23, 25, 33, 36, 30, 29, 20, 27, 27, 25, 30, 22, 30]"
23,qQiE2-oQH1U1vnXBcMuVgg_0000,"[21, 20, 18, 18, 15, 19, 19, 19, 19, 16, 14, 10, 12, 13, 21, 25, 17, 16, 16, 17, 15, 19, 35, 20, 23, 14, 12, 15, 21, 18, 15, 16, 18, 14, 11, 18, 14, 13, 14, 17, 21, 14, 20, 15, 13, 18, 13, 24, 16, 16]"
24,peXmeQi6mWugYgKaRMdJfg_0000,"[4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 3, 5, 4, 4, 5, 4, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 2, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 2]"
25,MofphuARcn5d926-sNawJw_0000,"[23, 25, 16, 25, 25, 23, 26, 23, 26, 28, 21, 21, 11, 20, 19, 23, 22, 27, 20, 32, 24, 28, 25, 25, 24, 21, 21, 22, 22, 25, 24, 28, 23, 25, 21, 25, 23, 19, 21, 30, 29, 22, 25, 17, 40, 23, 22, 27, 20, 26]"
26,T9D0OQB6uNUMIVlBr1bsHQ_0000,"[35, 29, 31, 32, 35, 31, 34, 30, 30, 33, 30, 35, 33, 35, 36, 33, 29, 31, 32, 31, 39, 29, 33, 36, 36, 30, 30, 32, 41, 35, 33, 36, 39, 24, 31, 42, 41, 38, 37, 27, 34, 36, 33, 35, 25, 32, 31, 33, 41, 24]"
27,yeyVb8MSqvbeUF8T78HXGw_0000,"[27, 23, 25, 33, 20, 30, 27, 24, 25, 15, 31, 23, 9, 16, 27, 26, 27, 19, 24, 24, 17, 23, 17, 13, 42, 19, 19, 23, 38, 38, 20, 15, 21, 21, 14, 44, 47, 22, 26, 15, 18, 25, 32, 22, 17, 15, 21, 19, 23, 25]"
