,PERSON_ID,RANKINGS
0,4axPG0qod5E4GQa2OoY4yQ_0000,"[30, 24, 21, 17, 16, 21, 17, 21, 22, 19, 21, 22, 35, 27, 20, 20, 19, 19, 16, 29, 17, 27, 16, 26, 18, 14, 26, 22, 20, 27, 17, 21, 29, 20, 28, 35, 25, 26, 23, 23, 24, 19, 21, 21, 28, 13, 22, 25, 23, 17]"
1,FfuFObGVFqApLdTDrmgNVQ_0000,"[45, 35, 31, 42, 36, 37, 46, 36, 47, 46, 39, 31, 34, 45, 35, 38, 32, 45, 45, 36, 48, 44, 35, 39, 33, 43, 48, 39, 49, 41, 31, 47, 47, 42, 44, 27, 48, 47, 45, 31, 47, 31, 33, 47, 35, 32, 40, 47, 36, 33]"
2,nG7-np7dQUr-oylwCukr2w_0000,"[31, 37, 34, 30, 40, 36, 47, 37, 31, 34, 37, 34, 30, 41, 33, 48, 35, 43, 29, 32, 46, 37, 22, 37, 29, 41, 36, 38, 39, 44, 34, 31, 31, 29, 39, 30, 27, 33, 40, 36, 32, 35, 28, 44, 31, 36, 38, 24, 40, 30]"
3,03ziuGG-hwkGq71hUnjntQ_0000,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
4,4eWVTSM2p4NvpfeltbsyWg_0000,"[28, 29, 23, 25, 23, 29, 25, 24, 26, 30, 24, 25, 20, 22, 28, 25, 26, 24, 26, 25, 22, 23, 25, 21, 25, 24, 23, 24, 28, 23, 25, 26, 22, 25, 21, 22, 22, 21, 27, 27, 27, 23, 25, 27, 25, 28, 31, 27, 27, 22]"
5,R50oZ2AdvHw1l4WxR5VWGw_0000,"[44, 34, 46, 34, 35, 38, 49, 38, 48, 42, 43, 30, 33, 43, 40, 37, 31, 46, 46, 35, 47, 43, 36, 34, 36, 38, 47, 41, 47, 42, 33, 46, 46, 47, 43, 33, 47, 46, 49, 37, 46, 30, 32, 49, 34, 35, 43, 49, 37, 35]"
6,qhkLiemjrri0kNDnN25X6g_0000,"[36, 44, 41, 41, 47, 42, 37, 44, 35, 27, 32, 42, 44, 32, 39, 49, 39, 32, 37, 41, 36, 36, 38, 31, 41, 33, 33, 31, 42, 32, 39, 36, 40, 30, 35, 40, 35, 39, 38, 46, 44, 42, 41, 33, 37, 45, 42, 32, 29, 41]"
7,6U7yuBCGXqvF0Ji7d4BlQA_0000,"[37, 39, 40, 38, 42, 40, 36, 41, 38, 37, 34, 41, 40, 35, 41, 29, 45, 40, 33, 38, 34, 34, 42, 42, 39, 30, 42, 33, 27, 34, 45, 39, 39, 46, 32, 41, 43, 41, 39, 42, 37, 43, 44, 38, 43, 41, 34, 37, 41, 43]"
8,vKhNLJ9wO1AU2TTcW0C7dg_0000,"[17, 11, 10, 19, 14, 17, 13, 12, 13, 13, 22, 14, 12, 18, 13, 14, 23, 13, 15, 14, 8, 14, 29, 14, 16, 20, 15, 12, 18, 13, 11, 13, 26, 14, 30, 16, 14, 12, 29, 12, 20, 12, 17, 16, 20, 10, 16, 15, 19, 12]"
9,Bu6FnSYdKnzT9T430pV5dg_0000,"[15, 21, 16, 21, 17, 12, 19, 18, 17, 18, 15, 16, 19, 13, 15, 18, 16, 17, 18, 18, 19, 20, 13, 12, 17, 15, 19, 16, 15, 21, 21, 20, 17, 19, 15, 19, 15, 19, 14, 14, 18, 16, 13, 18, 18, 18, 14, 14, 15, 18]"
10,RpiFJNa6JPONpTlZswx3lw_0000,"[18, 18, 19, 11, 22, 16, 15, 15, 14, 17, 18, 10, 22, 19, 14, 11, 21, 12, 14, 13, 25, 12, 28, 17, 15, 19, 17, 11, 17, 12, 10, 14, 12, 16, 17, 14, 17, 16, 16, 18, 21, 14, 12, 17, 21, 11, 11, 17, 18, 13]"
11,BxJ1wo9hiTLY8fBQrgvb5w_0000,"[33, 33, 29, 33, 32, 31, 45, 32, 49, 35, 42, 29, 31, 44, 34, 32, 30, 36, 30, 34, 40, 42, 34, 27, 35, 37, 40, 40, 37, 39, 32, 45, 36, 32, 42, 32, 32, 31, 31, 30, 29, 29, 31, 36, 33, 34, 37, 33, 26, 34]"
12,acMAyf6bi9qAYXV4CUB40A_0000,"[40, 42, 42, 44, 30, 45, 38, 43, 41, 48, 45, 47, 45, 48, 47, 45, 46, 33, 32, 43, 29, 31, 39, 43, 43, 35, 31, 43, 26, 37, 42, 42, 42, 45, 46, 43, 45, 44, 42, 44, 39, 47, 42, 29, 40, 43, 45, 35, 49, 40]"
13,tsLSLm4arBzReJnMBA-Mrw_0000,"[13, 12, 9, 15, 11, 15, 14, 34, 15, 14, 13, 15, 13, 11, 17, 15, 11, 16, 10, 17, 12, 17, 9, 15, 13, 21, 12, 13, 12, 11, 18, 11, 11, 8, 14, 13, 11, 9, 17, 13, 14, 13, 22, 14, 15, 9, 12, 12, 13, 10]"
14,mWgCv1dnOoDgW1Z5r68vHg_0000,"[8, 10, 15, 3, 10, 13, 18, 14, 4, 7, 16, 17, 10, 14, 21, 12, 15, 15, 17, 12, 11, 19, 15, 9, 14, 16, 14, 17, 22, 17, 16, 19, 18, 12, 16, 20, 20, 14, 13, 16, 15, 17, 15, 11, 11, 12, 19, 20, 20, 19]"
15,OMzvVTycp5nNkVyfNLGIEQ_0000,"[11, 20, 27, 37, 28, 24, 23, 19, 19, 22, 17, 38, 23, 30, 22, 27, 18, 27, 28, 21, 15, 28, 40, 30, 23, 28, 28, 9, 25, 29, 37, 25, 13, 28, 18, 39, 34, 17, 12, 17, 19, 38, 37, 22, 22, 22, 17, 18, 17, 37]"
16,NOgYTcHpB5iuX8mgvDgekA_0000,"[47, 46, 47, 46, 45, 48, 44, 39, 44, 43, 47, 46, 47, 37, 46, 43, 48, 47, 44, 46, 32, 46, 47, 48, 48, 44, 41, 49, 45, 49, 47, 48, 48, 48, 37, 46, 46, 43, 46, 41, 42, 44, 46, 48, 47, 48, 47, 46, 45, 44]"
17,6lkI55IPreb5fmHdpJ493Q_0000,"[26, 31, 37, 27, 24, 30, 26, 26, 27, 29, 25, 26, 26, 23, 27, 40, 28, 29, 34, 26, 20, 24, 27, 22, 26, 25, 25, 26, 31, 25, 27, 28, 25, 26, 23, 24, 23, 29, 36, 26, 34, 25, 35, 30, 26, 29, 32, 31, 35, 24]"
18,QFQiCMYuVB2tMl9l2VxBXg_0000,"[27, 32, 30, 28, 39, 33, 27, 35, 28, 45, 27, 27, 32, 24, 30, 39, 29, 37, 36, 27, 42, 25, 32, 23, 28, 36, 39, 25, 32, 26, 26, 35, 21, 33, 24, 25, 39, 30, 33, 29, 35, 24, 34, 40, 36, 31, 33, 23, 38, 25]"
19,YqtHp26zyQRTtF6UzFXdOw_0000,"[25, 26, 26, 35, 27, 22, 29, 22, 34, 26, 30, 36, 36, 28, 23, 26, 37, 22, 22, 40, 27, 30, 37, 29, 38, 32, 27, 29, 23, 28, 36, 23, 32, 24, 22, 37, 13, 25, 21, 22, 22, 39, 40, 19, 38, 21, 26, 26, 14, 36]"
20,EQUd7tWK4A8MdRxFbN8W7A_0000,"[20, 16, 17, 16, 18, 18, 11, 20, 20, 16, 14, 13, 17, 16, 16, 17, 17, 20, 20, 19, 18, 18, 14, 19, 20, 18, 13, 19, 14, 19, 20, 15, 14, 22, 19, 18, 19, 18, 18, 10, 17, 15, 14, 20, 16, 25, 13, 22, 21, 20]"
21,bH6j27nX6zN1wUSzjF2llQ_0000,"[48, 43, 48, 49, 31, 44, 39, 48, 46, 49, 48, 49, 43, 49, 48, 41, 49, 49, 48, 49, 44, 45, 44, 46, 46, 49, 32, 42, 36, 35, 49, 41, 44, 41, 49, 49, 42, 49, 43, 49, 36, 46, 43, 31, 42, 49, 48, 41, 43, 49]"
22,i9DG3933AvIpBUiraP8ZZQ_0000,"[29, 30, 24, 26, 38, 28, 24, 25, 24, 31, 26, 24, 25, 20, 29, 23, 27, 28, 35, 24, 28, 22, 26, 24, 27, 22, 22, 27, 30, 24, 23, 27, 23, 31, 25, 23, 38, 23, 26, 28, 23, 22, 26, 32, 24, 30, 29, 38, 34, 23]"
