,PERSON_ID,RANKINGS
0,qhkLiemjrri0kNDnN25X6g_0000,"[50, 34, 50, 50, 50, 50, 37, 50, 48, 48, 39, 34, 38, 49, 50, 44, 37, 50, 36, 50, 50, 50, 50, 49, 49, 50, 50, 49, 36, 50, 50, 50, 50, 50, 50, 26, 50, 50, 50, 48, 50, 47, 50, 44, 50, 50, 49, 50, 50, 50]"
1,uYC-6LQ-ZW6YyH5eDGPQSw_0000,"[11, 28, 28, 11, 11, 18, 10, 12, 18, 16, 27, 9, 20, 17, 15, 14, 17, 16, 43, 14, 15, 16, 11, 15, 14, 15, 12, 21, 16, 24, 31, 14, 13, 11, 14, 16, 11, 12, 17, 19, 15, 20, 17, 13, 19, 21, 13, 10, 8, 17]"
2,6iZceJ9Yuq5TYuImF4bckQ_0000,"[25, 30, 33, 22, 14, 25, 15, 34, 32, 24, 33, 21, 21, 50, 49, 12, 31, 22, 33, 24, 30, 10, 30, 21, 24, 19, 22, 27, 21, 31, 32, 15, 27, 19, 30, 20, 27, 49, 35, 22, 11, 27, 23, 27, 12, 26, 14, 15, 14, 38]"
3,mWgCv1dnOoDgW1Z5r68vHg_0000,"[7, 6, 4, 7, 6, 1, 1, 7, 3, 5, 3, 1, 6, 1, 7, 6, 1, 6, 5, 7, 6, 5, 5, 4, 1, 5, 1, 6, 1, 3, 3, 1, 6, 1, 6, 6, 7, 5, 1, 1, 6, 6, 6, 6, 5, 1, 6, 1, 6, 5]"
4,-J-HXqFl8hPpOHKyIjkMBQ_0000,"[6, 7, 5, 8, 7, 7, 7, 8, 4, 6, 8, 8, 7, 3, 8, 7, 7, 7, 6, 8, 7, 6, 6, 7, 4, 6, 7, 7, 2, 4, 4, 2, 8, 2, 7, 7, 6, 6, 2, 2, 7, 7, 7, 7, 6, 2, 8, 6, 7, 6]"
5,3vQBDJB0nlcaqs0gJZTrTA_0000,"[49, 46, 34, 41, 41, 48, 50, 42, 49, 28, 32, 41, 22, 38, 47, 45, 43, 46, 31, 49, 26, 42, 33, 40, 35, 47, 37, 45, 37, 32, 48, 43, 48, 49, 49, 36, 37, 22, 47, 45, 49, 32, 42, 45, 35, 38, 37, 34, 49, 47]"
6,lSNk785O21eGiY4hh9j4xQ_0000,"[21, 15, 24, 26, 22, 30, 22, 25, 34, 18, 26, 19, 24, 24, 31, 26, 22, 14, 17, 12, 32, 27, 19, 22, 13, 13, 28, 13, 10, 17, 22, 20, 24, 18, 17, 21, 25, 42, 33, 12, 19, 16, 24, 22, 22, 16, 21, 29, 19, 21]"
7,RpiFJNa6JPONpTlZswx3lw_0000,"[16, 16, 12, 19, 16, 12, 18, 15, 9, 12, 11, 10, 8, 15, 12, 8, 10, 17, 15, 16, 16, 17, 12, 11, 10, 17, 9, 8, 15, 14, 20, 10, 7, 10, 9, 12, 13, 13, 8, 10, 9, 8, 14, 11, 14, 14, 10, 9, 12, 9]"
8,4axPG0qod5E4GQa2OoY4yQ_0000,"[24, 20, 30, 27, 17, 16, 14, 23, 25, 17, 17, 15, 19, 14, 22, 22, 18, 20, 29, 17, 23, 26, 13, 20, 12, 18, 34, 14, 18, 29, 21, 19, 23, 16, 21, 31, 15, 21, 15, 13, 17, 13, 25, 24, 20, 18, 22, 28, 13, 24]"
9,ILTjEE9IOq1-B635vZ2tYA_0000,"[35, 31, 44, 36, 39, 27, 25, 28, 33, 29, 35, 22, 27, 31, 29, 29, 32, 29, 35, 26, 19, 32, 37, 36, 31, 23, 27, 28, 25, 37, 33, 29, 32, 29, 32, 9, 31, 25, 31, 29, 13, 29, 33, 28, 46, 30, 34, 35, 34, 27]"
