,PERSON_ID,RANKINGS
0,hNjGdJ0mf9I-hU547uiBGg_0000,"[18, 32, 36, 20, 29, 25, 12, 20, 22, 39, 20, 42, 31, 30, 28, 20, 33, 33, 34, 36, 32, 32, 47, 33, 30, 34, 35, 28, 30, 34, 31, 32, 31, 41, 35, 32, 30, 32, 25, 31, 42, 36, 31, 33, 31, 31, 45, 31, 25, 34]"
1,ILTjEE9IOq1-B635vZ2tYA_0000,"[45, 44, 31, 40, 42, 36, 37, 43, 34, 44, 40, 37, 38, 43, 37, 43, 37, 40, 40, 42, 35, 31, 39, 40, 35, 39, 27, 46, 37, 41, 35, 42, 36, 34, 42, 36, 38, 35, 23, 36, 35, 45, 39, 39, 43, 43, 33, 39, 36, 42]"
2,qhkLiemjrri0kNDnN25X6g_0000,"[40, 31, 37, 36, 43, 33, 36, 36, 31, 26, 36, 35, 29, 35, 29, 30, 29, 37, 22, 25, 25, 22, 32, 25, 29, 30, 25, 38, 22, 30, 29, 38, 24, 30, 26, 26, 24, 38, 17, 29, 27, 38, 34, 29, 35, 37, 32, 27, 21, 23]"
3,i9DG3933AvIpBUiraP8ZZQ_0000,"[27, 26, 35, 31, 25, 30, 25, 32, 25, 32, 28, 29, 22, 25, 24, 24, 24, 24, 30, 29, 29, 33, 25, 30, 26, 27, 30, 25, 29, 24, 32, 24, 32, 25, 30, 30, 33, 27, 31, 23, 29, 27, 29, 22, 25, 26, 24, 21, 29, 30]"
4,4eWVTSM2p4NvpfeltbsyWg_0000,"[29, 27, 34, 30, 26, 31, 26, 34, 26, 31, 29, 21, 21, 26, 23, 23, 23, 23, 27, 28, 26, 30, 24, 28, 33, 24, 28, 26, 26, 25, 24, 23, 30, 24, 32, 28, 27, 26, 27, 21, 21, 26, 26, 21, 24, 25, 25, 20, 26, 28]"
5,EQUd7tWK4A8MdRxFbN8W7A_0000,"[19, 24, 21, 19, 18, 20, 22, 18, 18, 18, 17, 23, 16, 21, 17, 21, 16, 15, 18, 21, 14, 17, 19, 22, 18, 22, 19, 18, 24, 22, 19, 21, 20, 17, 18, 20, 19, 20, 20, 17, 23, 18, 20, 10, 18, 22, 21, 17, 23, 25]"
6,bH6j27nX6zN1wUSzjF2llQ_0000,"[49, 50, 50, 48, 48, 50, 49, 50, 47, 49, 47, 49, 40, 49, 45, 49, 44, 48, 50, 49, 47, 29, 48, 47, 32, 43, 49, 48, 28, 44, 48, 47, 40, 47, 27, 48, 42, 48, 50, 45, 49, 47, 50, 41, 47, 48, 42, 36, 44, 46]"
7,QFQiCMYuVB2tMl9l2VxBXg_0000,"[30, 28, 49, 32, 27, 42, 29, 35, 44, 33, 33, 44, 45, 28, 42, 39, 50, 26, 29, 31, 45, 38, 27, 31, 31, 47, 32, 23, 34, 27, 33, 25, 33, 27, 28, 47, 32, 28, 46, 48, 31, 28, 28, 49, 27, 33, 47, 46, 41, 35]"
8,R50oZ2AdvHw1l4WxR5VWGw_0000,"[32, 47, 44, 46, 31, 48, 45, 48, 46, 41, 48, 47, 46, 45, 47, 46, 46, 29, 47, 34, 46, 50, 29, 44, 49, 44, 40, 35, 49, 48, 46, 28, 49, 40, 48, 45, 48, 46, 47, 46, 46, 32, 46, 45, 33, 47, 49, 48, 48, 48]"
9,acMAyf6bi9qAYXV4CUB40A_0000,"[41, 35, 48, 38, 41, 37, 40, 45, 45, 46, 37, 41, 30, 38, 39, 33, 41, 46, 44, 43, 39, 34, 41, 46, 36, 31, 44, 42, 32, 42, 41, 45, 38, 33, 37, 39, 45, 39, 42, 42, 44, 44, 44, 40, 42, 39, 40, 43, 38, 33]"
10,-J-HXqFl8hPpOHKyIjkMBQ_0000,"[6, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 3, 5, 3, 4, 4, 4, 5, 3, 2, 5, 4, 5, 3, 3, 6, 4, 4, 4, 4, 4, 3, 3, 3, 3, 6, 3, 4, 2, 3, 3, 3, 3]"
11,3vQBDJB0nlcaqs0gJZTrTA_0000,"[35, 42, 42, 34, 34, 40, 30, 28, 39, 35, 45, 32, 41, 23, 33, 36, 35, 31, 32, 38, 34, 15, 43, 36, 46, 32, 36, 32, 36, 33, 37, 31, 47, 44, 43, 33, 36, 33, 44, 33, 43, 34, 41, 34, 30, 30, 44, 38, 35, 40]"
12,4axPG0qod5E4GQa2OoY4yQ_0000,"[20, 19, 14, 15, 21, 13, 20, 21, 29, 22, 18, 27, 24, 18, 27, 27, 25, 17, 16, 7, 30, 26, 16, 13, 21, 28, 20, 17, 35, 14, 26, 16, 29, 21, 24, 23, 26, 17, 15, 25, 15, 15, 16, 25, 17, 19, 14, 29, 16, 22]"
