,PERSON_ID,RANKINGS
0,9wZDbqzyzY7XdmVkQIHP9Q_0000,"[5, 7, 50, 6, 11, 1, 6, 5, 5, 6, 5, 5, 14, 50, 6, 6, 7, 6, 6, 6, 6, 6, 5, 6, 6, 32, 6, 5, 6, 50, 4, 6, 6, 7, 6, 6, 5, 6, 6, 6, 8, 6, 5, 6, 6, 6, 6, 9, 6, 12]"
1,WoFu5YvFKzP-TnbinRe6Bw_0000,"[40, 44, 45, 45, 50, 40, 42, 35, 35, 20, 41, 28, 33, 41, 39, 29, 34, 44, 31, 43, 36, 35, 42, 35, 31, 31, 34, 35, 48, 28, 35, 35, 35, 48, 38, 35, 30, 46, 27, 35, 42, 40, 38, 37, 38, 40, 31, 35, 34, 49]"
2,cNbUnbOPJVl5x1F8yTMCPA_0000,"[46, 47, 46, 46, 44, 45, 44, 47, 45, 36, 46, 39, 39, 44, 46, 37, 43, 46, 45, 45, 46, 38, 36, 50, 36, 49, 39, 47, 45, 40, 34, 43, 42, 38, 40, 45, 32, 45, 42, 46, 44, 46, 44, 43, 44, 49, 40, 45, 38, 38]"
3,Q4O5YWf6YdJl8dV8F8lYlg_0000,"[47, 49, 47, 49, 47, 46, 48, 48, 46, 37, 48, 40, 46, 49, 43, 35, 46, 38, 44, 49, 19, 47, 44, 49, 47, 18, 45, 48, 46, 45, 43, 45, 37, 46, 45, 48, 45, 47, 47, 47, 43, 47, 42, 47, 45, 48, 50, 46, 47, 48]"
4,Cj9PU0FOK-7ieaIqHwdVuQ_0000,"[18, 15, 12, 19, 8, 9, 12, 6, 8, 10, 15, 7, 11, 6, 14, 10, 8, 11, 12, 10, 14, 16, 16, 9, 7, 13, 16, 12, 12, 18, 7, 9, 9, 10, 12, 16, 8, 15, 8, 16, 6, 19, 8, 19, 13, 8, 17, 12, 7, 8]"
5,-MTgMV87rZh9YtJQMZprFQ_0000,"[31, 20, 23, 27, 17, 18, 20, 20, 16, 11, 16, 25, 30, 19, 17, 15, 29, 12, 26, 40, 20, 19, 19, 42, 16, 16, 15, 29, 17, 25, 20, 27, 18, 12, 17, 22, 29, 18, 29, 17, 12, 20, 30, 28, 18, 22, 18, 14, 25, 24]"
6,0B5ctklbmLItv913Uud3XA_0000,"[41, 8, 6, 9, 24, 7, 14, 12, 17, 17, 18, 17, 16, 16, 18, 9, 20, 30, 9, 15, 13, 8, 17, 45, 9, 6, 17, 8, 8, 33, 13, 19, 11, 11, 13, 7, 15, 10, 13, 23, 13, 10, 12, 29, 9, 13, 15, 7, 17, 9]"
7,asYoBxr9i5ldvAfxkV5ufg_0000,"[27, 24, 48, 39, 25, 36, 41, 28, 12, 18, 30, 22, 32, 38, 27, 26, 33, 36, 30, 27, 25, 21, 18, 27, 22, 33, 33, 26, 39, 24, 28, 23, 25, 20, 35, 19, 27, 14, 38, 29, 32, 25, 21, 34, 35, 30, 16, 39, 18, 32]"
8,T5EdUbxgosZXVOs1K6eLCA_0000,"[48, 48, 43, 47, 49, 48, 49, 49, 48, 47, 49, 50, 49, 47, 48, 46, 47, 49, 49, 46, 45, 50, 49, 47, 48, 48, 46, 45, 47, 44, 44, 48, 41, 47, 48, 44, 46, 49, 48, 45, 45, 49, 47, 49, 50, 47, 49, 48, 44, 47]"
9,TOHLJNf-yqjRa5VH4fKg8w_0000,"[45, 45, 42, 44, 45, 47, 43, 36, 47, 48, 47, 42, 47, 43, 47, 39, 38, 45, 47, 35, 44, 48, 48, 40, 43, 47, 40, 42, 44, 41, 42, 49, 40, 39, 43, 43, 43, 43, 46, 44, 41, 45, 46, 44, 43, 46, 47, 41, 43, 39]"
