,PERSON_ID,RANKINGS
0,VDhRxRBPuhJifsqiB0eDYA_0000,"[46, 37, 48, 41, 44, 45, 40, 43, 40, 41, 44, 42, 43, 44, 41, 43, 34, 44, 47, 39, 43, 48, 42, 43, 23, 43, 44, 44, 44, 45, 45, 43, 38, 42, 44, 45, 45, 43, 43, 42, 43, 42, 44, 42, 44, 43, 46, 33, 38, 40]"
1,5GiEqYlYo7hUSoJBPVcPSw_0000,"[19, 27, 27, 31, 19, 20, 16, 36, 31, 34, 32, 30, 32, 31, 31, 19, 30, 35, 32, 33, 37, 31, 35, 28, 20, 33, 31, 37, 31, 26, 31, 36, 33, 33, 42, 39, 28, 24, 29, 31, 36, 15, 31, 21, 34, 32, 20, 29, 35, 32]"
2,L-o29S5hS2QtBJW71tVBgQ_0000,"[45, 49, 43, 42, 48, 43, 36, 45, 50, 49, 35, 48, 45, 23, 36, 49, 46, 26, 40, 28, 32, 44, 38, 48, 50, 40, 40, 32, 40, 48, 41, 46, 45, 47, 31, 37, 39, 38, 40, 48, 45, 46, 37, 46, 46, 33, 40, 45, 44, 12]"
3,bB5nFDTTOJudVea4GywdbA_0000,"[29, 14, 17, 16, 27, 30, 27, 19, 25, 14, 20, 20, 18, 19, 18, 27, 16, 18, 15, 23, 28, 18, 29, 18, 29, 28, 39, 22, 13, 20, 26, 26, 24, 19, 15, 16, 18, 30, 18, 13, 13, 25, 20, 25, 30, 12, 26, 22, 23, 18]"
4,3xYgdKaZKeHO2hCgdaOQRw_0000,"[17, 30, 19, 22, 21, 36, 30, 32, 17, 22, 24, 26, 23, 16, 23, 25, 40, 40, 19, 16, 21, 26, 31, 14, 37, 20, 17, 27, 25, 39, 23, 25, 21, 26, 29, 20, 31, 28, 36, 23, 19, 30, 36, 33, 23, 27, 33, 41, 28, 28]"
5,i8JWdOa4xTj4TNpVEnOI8Q_0000,"[20, 26, 30, 25, 16, 21, 11, 31, 28, 27, 28, 31, 28, 11, 32, 16, 22, 30, 29, 30, 34, 12, 34, 23, 18, 15, 29, 15, 14, 28, 17, 18, 15, 31, 22, 27, 29, 26, 28, 20, 26, 14, 25, 19, 27, 18, 21, 15, 14, 27]"
6,tMKoDRWM1DKBwBIKTWWi9g_0000,"[18, 21, 25, 18, 17, 16, 13, 27, 8, 29, 23, 18, 25, 28, 27, 20, 26, 33, 27, 11, 12, 13, 28, 25, 17, 10, 7, 13, 15, 13, 14, 19, 14, 25, 40, 24, 24, 22, 24, 21, 28, 12, 24, 17, 18, 24, 19, 14, 10, 25]"
7,wq3v0ZwKfaxf4K9n45QL0Q_0000,"[24, 16, 15, 23, 24, 39, 21, 15, 35, 25, 16, 28, 27, 21, 20, 28, 15, 20, 16, 42, 26, 20, 17, 19, 30, 29, 21, 30, 10, 19, 19, 15, 28, 27, 20, 18, 19, 27, 13, 28, 35, 35, 29, 26, 14, 26, 29, 26, 20, 34]"
8,KFN1j2yH9ZWqZxZoM24oww_0000,"[8, 3, 2, 3, 6, 4, 3, 3, 3, 7, 3, 2, 6, 2, 2, 2, 2, 3, 3, 3, 3, 3, 7, 3, 2, 3, 3, 3, 5, 3, 2, 3, 2, 3, 4, 3, 3, 2, 3, 3, 5, 3, 4, 3, 4, 3, 9, 3, 5, 4]"
9,UuE-Znzdp9M5IzcPFSjMwg_0000,"[21, 9, 12, 10, 11, 11, 19, 8, 15, 12, 9, 9, 8, 15, 16, 11, 9, 9, 9, 19, 14, 17, 9, 10, 6, 17, 11, 18, 12, 10, 25, 12, 10, 15, 16, 11, 11, 13, 21, 12, 10, 22, 7, 14, 10, 9, 12, 20, 19, 16]"
