,PERSON_ID,RANKINGS
0,Nk6V-yYD2BqnMOohv9m9Nw_0000,"[17, 41, 50, 50, 26, 16, 50, 44, 17, 45, 47, 48, 38, 42, 48, 40, 34, 48, 48, 49, 48, 38, 33, 42, 17, 41, 46, 33, 47, 37, 28, 40, 49, 50, 41, 37, 37, 17, 19, 50, 38, 40, 32, 39, 36, 50, 40, 39, 47, 38]"
1,-Up4LHWABNOTxcmxoaZRXQ_0000,"[50, 50, 49, 49, 50, 50, 47, 47, 50, 48, 34, 44, 43, 47, 45, 44, 40, 40, 35, 38, 46, 32, 47, 40, 40, 44, 50, 32, 37, 36, 45, 47, 40, 38, 48, 45, 40, 36, 45, 26, 43, 47, 47, 45, 43, 37, 44, 45, 38, 46]"
2,yeyVb8MSqvbeUF8T78HXGw_0000,"[25, 34, 32, 27, 22, 27, 26, 31, 13, 23, 48, 21, 19, 35, 35, 35, 30, 33, 28, 24, 26, 34, 26, 29, 21, 13, 29, 19, 17, 28, 23, 20, 16, 31, 24, 19, 28, 23, 26, 37, 33, 25, 23, 27, 23, 31, 29, 34, 36, 30]"
3,jxzk-QG0E-ojimEKu6pgDA_0000,"[24, 22, 31, 25, 28, 19, 9, 39, 40, 40, 33, 37, 37, 40, 39, 42, 44, 46, 41, 45, 49, 35, 36, 34, 33, 45, 41, 49, 39, 44, 43, 44, 42, 44, 42, 43, 38, 38, 49, 47, 44, 42, 43, 46, 48, 43, 36, 33, 50, 40]"
4,6MOFMQLe7Wmt0jui3ue7WQ_0000,"[18, 16, 22, 18, 19, 25, 30, 18, 18, 15, 19, 16, 20, 23, 21, 18, 17, 20, 18, 19, 13, 18, 16, 25, 20, 15, 25, 22, 20, 15, 20, 19, 20, 15, 32, 17, 14, 21, 22, 13, 14, 9, 24, 16, 17, 14, 21, 20, 16, 19]"
5,qQiE2-oQH1U1vnXBcMuVgg_0000,"[20, 17, 20, 14, 20, 18, 22, 19, 23, 18, 13, 15, 13, 22, 12, 14, 15, 23, 20, 14, 15, 17, 18, 16, 18, 19, 17, 15, 11, 16, 17, 16, 14, 18, 25, 14, 15, 18, 15, 18, 16, 26, 15, 15, 24, 16, 18, 14, 17, 16]"
6,wazNdIEiN7zVxF3fC-kpJA_0000,"[41, 36, 38, 36, 43, 37, 33, 35, 36, 34, 42, 40, 31, 28, 36, 27, 32, 39, 43, 36, 32, 42, 34, 36, 34, 35, 31, 40, 31, 45, 40, 38, 45, 45, 29, 33, 36, 39, 47, 45, 28, 37, 38, 33, 30, 42, 34, 35, 42, 41]"
7,ZNGLehDRtIglCrE72YuTzA_0000,"[9, 3, 10, 10, 10, 3, 3, 11, 15, 10, 10, 10, 8, 10, 8, 8, 11, 7, 13, 8, 10, 15, 6, 12, 11, 34, 7, 13, 15, 11, 12, 9, 9, 8, 8, 12, 16, 29, 31, 9, 6, 5, 9, 6, 8, 10, 12, 8, 12, 15]"
8,U82uRXfjS4dLYsmvwpQkLg_0000,"[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 5, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 4, 3, 2, 3, 3, 2, 3, 3, 3]"
9,5Ksa61kB8QwmkUv5xr31YA_0000,"[34, 39, 46, 42, 41, 35, 36, 45, 42, 43, 30, 28, 39, 34, 30, 41, 45, 42, 37, 34, 39, 44, 37, 45, 38, 36, 43, 28, 45, 39, 35, 34, 30, 35, 36, 40, 46, 48, 28, 31, 46, 39, 41, 37, 34, 40, 46, 47, 31, 42]"
