,PERSON_ID,RANKINGS
0,d2EIef7Ojotdr7sKWv5Mog_0000,"[22, 33, 18, 40, 32, 22, 21, 19, 21, 17, 16, 25, 27, 20, 40, 19, 39, 26, 22, 19, 33, 39, 16, 17, 18, 15, 23, 32, 21, 17, 19, 23, 25, 17, 19, 18, 20, 20, 37, 17, 20, 20, 25, 19, 15, 19, 19, 20, 33, 18]"
1,31zGIxPQdU9-c3-8AfA2eQ_0000,"[28, 48, 37, 18, 38, 26, 44, 13, 39, 4, 1, 11, 37, 37, 10, 43, 16, 15, 4, 37, 42, 4, 36, 10, 31, 9, 25, 14, 33, 41, 8, 8, 3, 14, 21, 32, 27, 3, 33, 11, 15, 13, 37, 34, 38, 22, 37, 32, 19, 19]"
2,9OBlK7yAv8Fk6wiCLE58VQ_0000,"[23, 46, 39, 42, 33, 23, 43, 39, 43, 39, 31, 41, 28, 28, 43, 37, 42, 44, 41, 39, 37, 42, 39, 37, 32, 42, 34, 33, 36, 36, 32, 44, 39, 38, 40, 33, 33, 19, 39, 20, 42, 35, 31, 43, 32, 39, 22, 43, 41, 40]"
3,iHA3XcORL6B7Qxh-X2Ag-Q_0000,"[10, 9, 9, 3, 9, 3, 9, 11, 6, 9, 20, 10, 8, 10, 14, 11, 15, 9, 13, 14, 3, 12, 11, 15, 12, 16, 19, 8, 13, 11, 11, 11, 10, 11, 9, 13, 11, 10, 9, 10, 14, 17, 11, 13, 10, 12, 10, 13, 15, 7]"
4,cOHZynLG0lExPs-nwcl57Q_0000,"[30, 39, 40, 36, 37, 40, 36, 42, 40, 40, 41, 38, 34, 38, 34, 42, 35, 41, 40, 41, 40, 37, 38, 40, 41, 35, 39, 41, 38, 43, 41, 38, 38, 35, 37, 38, 41, 40, 43, 43, 40, 39, 39, 41, 40, 36, 40, 39, 38, 42]"
5,8Wo23uXgt5rpcbMbtETzFQ_0000,"[21, 15, 17, 16, 16, 24, 16, 23, 19, 18, 15, 26, 16, 15, 39, 18, 19, 16, 26, 18, 17, 17, 19, 16, 17, 14, 17, 17, 12, 15, 18, 14, 24, 28, 18, 16, 18, 21, 36, 18, 19, 19, 17, 18, 17, 18, 20, 19, 34, 15]"
6,OLwsXPPUvhBwhBmKKqukqg_0000,"[25, 26, 33, 26, 26, 38, 34, 34, 31, 31, 34, 17, 30, 31, 24, 30, 23, 36, 35, 35, 30, 31, 28, 34, 36, 31, 31, 26, 39, 27, 35, 30, 28, 33, 28, 30, 39, 30, 31, 33, 30, 28, 36, 30, 30, 28, 31, 35, 28, 34]"
7,oa6zR1z-kQRyHE2-AyYGZw_0000,"[9, 14, 16, 11, 13, 10, 13, 10, 13, 12, 11, 9, 11, 11, 16, 9, 11, 21, 10, 13, 13, 15, 10, 11, 16, 10, 12, 12, 22, 13, 16, 16, 11, 13, 16, 7, 8, 15, 13, 12, 5, 15, 12, 10, 13, 9, 15, 11, 12, 11]"
8,UQ8U0YCVils9uz3jrmXBWw_0000,"[36, 29, 35, 32, 30, 29, 29, 25, 32, 28, 29, 29, 38, 32, 23, 29, 31, 35, 33, 26, 32, 29, 34, 33, 38, 37, 21, 29, 40, 34, 30, 32, 31, 34, 32, 37, 26, 33, 26, 37, 29, 29, 28, 31, 27, 32, 27, 28, 30, 32]"
9,rSznJZhfcip9NoBoMtjczA_0000,"[11, 34, 19, 17, 31, 21, 32, 22, 42, 15, 14, 23, 40, 27, 41, 39, 40, 20, 24, 20, 36, 16, 18, 36, 19, 32, 16, 34, 23, 35, 31, 24, 40, 37, 43, 17, 17, 18, 38, 13, 13, 21, 19, 20, 16, 20, 21, 21, 13, 22]"
