,PERSON_ID,RANKINGS
0,OHgBvJ9Pvhigu8As1Ktcsw_0000,"[29, 22, 15, 17, 32, 30, 29, 25, 30, 36, 20, 31, 27, 21, 30, 22, 19, 18, 39, 30, 37, 27, 16, 23, 16, 17, 19, 27, 20, 13, 14, 25, 14, 19, 16, 22, 20, 22, 19, 24, 26, 25, 23, 27, 36, 32, 31, 26, 30, 38]"
1,9y1paqmkfj8013oFrQvWag_0000,"[38, 19, 36, 40, 17, 28, 17, 15, 27, 28, 35, 13, 42, 34, 16, 38, 16, 36, 22, 22, 18, 40, 34, 28, 19, 36, 21, 38, 13, 37, 26, 23, 31, 30, 22, 34, 35, 26, 15, 29, 31, 39, 29, 28, 30, 33, 36, 25, 29, 34]"
2,aKQDdnY7t0BPPqAhJRlMnQ_0000,"[49, 47, 45, 45, 45, 45, 46, 45, 45, 45, 44, 46, 49, 47, 48, 48, 46, 45, 46, 45, 44, 47, 44, 44, 45, 47, 45, 45, 46, 48, 46, 46, 46, 47, 49, 45, 45, 46, 48, 45, 45, 44, 47, 45, 47, 47, 47, 46, 46, 46]"
3,7VxXxU30dbw0jdW4N-S6Gg_0000,"[6, 11, 17, 12, 10, 7, 10, 6, 15, 9, 10, 12, 7, 6, 13, 11, 6, 24, 8, 12, 15, 16, 7, 9, 18, 12, 10, 17, 8, 8, 16, 12, 12, 8, 5, 9, 8, 13, 9, 11, 11, 11, 5, 12, 12, 14, 11, 11, 12, 10]"
4,ggGCIOnPc0q1ytreBGrkBg_0000,"[45, 44, 50, 50, 49, 46, 50, 46, 49, 49, 50, 42, 47, 46, 45, 50, 42, 50, 47, 50, 50, 44, 46, 39, 48, 45, 49, 50, 49, 46, 50, 50, 47, 50, 46, 49, 47, 44, 49, 50, 46, 48, 45, 50, 49, 46, 49, 42, 49, 50]"
5,Jq9rYgWDQpr3KM6PgTcXEg_0000,"[40, 40, 38, 35, 39, 36, 38, 44, 37, 34, 39, 44, 25, 43, 42, 42, 39, 40, 32, 43, 39, 39, 36, 46, 40, 33, 40, 44, 44, 40, 42, 40, 37, 37, 34, 40, 44, 39, 33, 41, 38, 42, 30, 35, 39, 41, 40, 40, 41, 36]"
6,XBqEwcUeCWc7F4XloIjyeA_0000,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,-Wx9Th9fBB9vM-i3A5CF6Q_0000,"[20, 24, 32, 16, 31, 23, 26, 32, 29, 19, 25, 21, 32, 15, 15, 39, 18, 41, 33, 23, 38, 22, 32, 30, 29, 16, 29, 25, 31, 29, 25, 17, 19, 17, 11, 14, 18, 31, 36, 18, 29, 29, 35, 19, 23, 15, 25, 18, 14, 26]"
8,Kdx5Zry8VO3jg-eWeeIsIA_0000,"[7, 6, 7, 6, 7, 8, 11, 5, 7, 3, 5, 7, 17, 8, 11, 16, 3, 7, 6, 8, 5, 4, 3, 8, 4, 8, 4, 2, 5, 3, 4, 8, 4, 7, 8, 11, 2, 6, 4, 5, 4, 5, 12, 4, 3, 3, 9, 5, 9, 9]"
9,2mqRYyBx-39Lcb7cc7su8w_0000,"[39, 34, 35, 29, 36, 42, 40, 33, 42, 41, 32, 39, 38, 23, 43, 32, 44, 28, 38, 39, 40, 45, 39, 41, 41, 35, 38, 32, 40, 41, 39, 38, 39, 40, 30, 38, 39, 40, 41, 38, 39, 34, 38, 42, 40, 43, 42, 44, 43, 41]"
