,PERSON_ID,RANKINGS
0,SrjHtVdkDOzTdu88ThYCKA_0000,"[50, 38, 43, 50, 38, 49, 50, 49, 36, 42, 48, 50, 34, 42, 50, 48, 50, 50, 49, 50, 33, 48, 50, 36, 50, 44, 50, 49, 48, 39, 42, 50, 48, 48, 50, 40, 50, 44, 50, 49, 44, 41, 44, 47, 48, 44, 47, 37, 46, 48]"
1,fmdLUFDZcM7t6NGvez2ceg_0000,"[41, 46, 42, 48, 39, 44, 29, 35, 47, 25, 47, 28, 46, 38, 48, 26, 49, 48, 34, 44, 23, 43, 36, 27, 23, 43, 42, 43, 27, 27, 45, 39, 47, 38, 43, 32, 47, 49, 34, 44, 49, 39, 26, 46, 28, 22, 43, 41, 49, 40]"
2,S1qqnqmBNpeViVjwiFI5hw_0000,"[2, 2, 1, 1, 2, 2, 2, 2, 2, 4, 34, 2, 1, 2, 2, 2, 2, 1, 2, 1, 35, 7, 1, 2, 35, 2, 2, 2, 2, 1, 2, 2, 2, 2, 47, 3, 1, 2, 2, 2, 1, 1, 1, 3, 2, 28, 2, 2, 3, 2]"
3,uEUFEvVZLQ5iyDUlhN9FCw_0000,"[49, 27, 48, 20, 22, 20, 35, 50, 33, 30, 25, 30, 19, 18, 33, 30, 20, 16, 50, 45, 25, 31, 21, 34, 36, 27, 34, 23, 49, 29, 32, 21, 49, 33, 28, 33, 20, 29, 36, 28, 48, 23, 24, 48, 25, 42, 22, 19, 47, 49]"
4,aefNaCiAgFMnBjqFo1OsoQ_0000,"[13, 9, 8, 9, 10, 11, 17, 8, 22, 15, 10, 11, 14, 12, 10, 15, 6, 15, 14, 7, 15, 18, 17, 17, 15, 13, 16, 13, 7, 12, 16, 18, 12, 9, 18, 8, 14, 11, 9, 16, 9, 15, 16, 11, 11, 11, 15, 13, 14, 17]"
5,VZSpp99BmTHmAYFf207vBA_0000,"[36, 36, 27, 39, 37, 32, 30, 28, 35, 31, 26, 39, 33, 41, 40, 41, 32, 42, 44, 46, 28, 49, 37, 37, 39, 35, 37, 37, 33, 42, 35, 41, 42, 35, 33, 39, 31, 33, 35, 33, 34, 36, 34, 49, 35, 33, 39, 25, 43, 33]"
6,2ZhEK8o7kx7Am9nPZHbtig_0000,"[31, 39, 3, 11, 11, 50, 49, 42, 40, 6, 35, 17, 11, 16, 41, 49, 18, 12, 31, 4, 24, 22, 3, 50, 21, 10, 25, 50, 30, 2, 28, 49, 28, 6, 49, 7, 13, 6, 23, 45, 3, 3, 29, 7, 32, 41, 7, 46, 50, 19]"
7,4D8LqpKBf8GhBXVf3n7Bpg_0000,"[28, 18, 20, 18, 21, 21, 34, 16, 28, 37, 27, 27, 20, 22, 32, 21, 26, 19, 27, 43, 22, 29, 18, 23, 26, 25, 23, 30, 39, 36, 27, 22, 43, 34, 27, 21, 19, 31, 28, 26, 19, 24, 23, 26, 27, 30, 23, 21, 32, 30]"
8,oa6zR1z-kQRyHE2-AyYGZw_0000,"[9, 7, 6, 10, 9, 6, 5, 12, 6, 7, 9, 8, 13, 10, 6, 19, 8, 14, 12, 6, 16, 8, 4, 5, 11, 7, 14, 7, 6, 14, 4, 12, 10, 7, 17, 5, 11, 9, 6, 7, 5, 18, 18, 5, 14, 10, 4, 14, 7, 8]"
9,SoXYOzCGmjXfLCze6hc3Jg_0000,"[3, 3, 2, 2, 1, 3, 3, 3, 3, 5, 1, 3, 2, 3, 3, 3, 3, 2, 3, 2, 1, 2, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 4, 2, 2, 2, 2, 3, 3, 3, 1, 2, 1]"
