,PERSON_ID,RANKINGS
0,rGWkEZGfflGr2Id-O3ACJw_0000,"[22, 27, 24, 26, 18, 18, 22, 21, 18, 31, 33, 48, 21, 23, 20, 26, 22, 37, 16, 39, 21, 36, 20, 31, 17, 20, 31, 19, 25, 21, 35, 22, 33, 21, 19, 18, 31, 19, 29, 20, 14, 19, 22, 24, 15, 19, 25, 27, 29, 27]"
1,LYBtShAuZ36F2FOM6xRqXA_0000,"[43, 43, 38, 36, 27, 34, 31, 38, 23, 49, 39, 43, 38, 41, 38, 38, 26, 32, 34, 47, 30, 44, 29, 39, 25, 37, 33, 42, 41, 31, 43, 49, 48, 32, 38, 20, 39, 36, 38, 31, 27, 34, 31, 35, 43, 41, 49, 35, 38, 48]"
2,6RQzJBu1M0XNv3ZxfMNufw_0000,"[18, 19, 11, 25, 21, 14, 17, 20, 11, 27, 26, 29, 19, 24, 22, 21, 19, 28, 15, 23, 19, 35, 17, 20, 18, 23, 24, 22, 28, 18, 29, 21, 31, 8, 18, 17, 21, 18, 22, 15, 9, 33, 14, 22, 14, 27, 20, 24, 22, 22]"
3,waGfXqGbBkel-AJStcowRg_0000,"[21, 26, 33, 28, 20, 19, 43, 26, 20, 20, 34, 26, 20, 19, 24, 29, 20, 20, 18, 27, 20, 38, 21, 23, 19, 21, 25, 23, 23, 19, 30, 29, 24, 13, 35, 16, 22, 21, 23, 32, 16, 29, 20, 23, 25, 16, 26, 28, 23, 30]"
4,P77Lw-UoFh91jOcUJPE5Ew_0000,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 4, 4, 5, 5, 4, 4, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 12, 5, 5, 4, 4, 5, 6, 5, 5, 5, 5, 9, 4, 4, 4]"
5,XBbHPHTBHvjTgUWjWawblQ_0000,"[30, 8, 8, 9, 14, 9, 6, 9, 6, 18, 9, 27, 15, 9, 48, 7, 10, 11, 9, 10, 9, 48, 8, 6, 16, 13, 7, 6, 7, 8, 49, 47, 41, 18, 9, 49, 14, 8, 24, 13, 18, 13, 12, 6, 45, 18, 40, 18, 17, 16]"
6,BVgCw8FDnuRQkQaqh0lynQ_0000,"[6, 9, 14, 10, 9, 6, 12, 14, 7, 14, 10, 7, 10, 10, 12, 12, 6, 14, 10, 13, 11, 6, 11, 8, 11, 12, 14, 9, 8, 9, 13, 10, 9, 12, 8, 9, 9, 9, 9, 7, 8, 14, 17, 9, 7, 10, 5, 6, 14, 7]"
7,2mqRYyBx-39Lcb7cc7su8w_0000,"[49, 48, 42, 35, 42, 37, 45, 49, 42, 42, 46, 25, 39, 49, 43, 50, 42, 44, 46, 44, 45, 41, 48, 49, 41, 46, 32, 43, 36, 43, 46, 35, 43, 37, 43, 47, 47, 38, 44, 41, 39, 46, 40, 33, 46, 47, 48, 47, 43, 49]"
8,9y1paqmkfj8013oFrQvWag_0000,"[40, 33, 31, 37, 19, 23, 18, 39, 28, 19, 25, 33, 18, 18, 42, 28, 27, 19, 29, 42, 17, 49, 34, 24, 20, 18, 16, 24, 24, 26, 9, 48, 23, 22, 16, 24, 19, 26, 14, 18, 26, 20, 18, 32, 23, 20, 41, 12, 19, 19]"
9,hzVsIL-yFXFBsJ4IhDZWCg_0000,"[14, 7, 9, 7, 7, 7, 7, 8, 13, 7, 7, 9, 8, 7, 9, 9, 9, 8, 6, 11, 8, 8, 12, 11, 8, 8, 8, 10, 10, 7, 10, 8, 8, 7, 10, 10, 6, 11, 12, 6, 6, 8, 10, 8, 9, 9, 10, 8, 10, 5]"
10,AcThPh0RBSfmACwxBASy1Q_0000,"[50, 45, 44, 49, 43, 45, 50, 47, 47, 50, 47, 45, 45, 50, 45, 47, 50, 50, 48, 46, 37, 50, 49, 50, 48, 44, 44, 47, 50, 50, 47, 37, 49, 45, 50, 48, 43, 43, 47, 45, 49, 48, 46, 37, 47, 44, 50, 50, 44, 50]"
11,BpAOvt9zLG5jW4v7vM6Z4A_0000,"[37, 46, 43, 50, 44, 49, 48, 48, 48, 44, 48, 49, 42, 45, 46, 49, 49, 41, 49, 45, 40, 42, 50, 44, 47, 48, 38, 48, 44, 49, 48, 39, 47, 46, 46, 42, 45, 44, 50, 49, 50, 50, 48, 45, 48, 49, 46, 46, 45, 38]"
12,38eIhiZRW01dN2ZBFzwziQ_0000,"[36, 47, 41, 33, 45, 44, 44, 40, 46, 43, 41, 44, 44, 44, 47, 44, 47, 47, 47, 43, 44, 43, 41, 40, 42, 40, 41, 41, 43, 39, 44, 30, 46, 40, 48, 46, 46, 37, 48, 37, 36, 40, 43, 36, 37, 46, 39, 45, 46, 47]"
13,b4JjF95QesD0pcChNsG92A_0000,"[26, 24, 32, 34, 28, 27, 32, 27, 29, 21, 32, 34, 33, 20, 23, 24, 23, 25, 31, 25, 18, 27, 31, 22, 23, 22, 47, 38, 26, 30, 31, 36, 36, 30, 32, 32, 32, 29, 30, 47, 23, 21, 35, 31, 30, 26, 21, 36, 20, 20]"
14,00BobCQfZ5YKWO4cXzzhdg_0000,"[20, 23, 16, 17, 32, 22, 20, 23, 15, 13, 21, 21, 26, 25, 16, 19, 21, 24, 17, 17, 15, 16, 16, 17, 22, 16, 17, 17, 22, 17, 20, 41, 42, 26, 26, 33, 26, 20, 18, 9, 20, 15, 21, 20, 22, 15, 16, 32, 24, 34]"
15,tNhYTbyuO9wzgjqaEBFIVg_0000,"[11, 10, 13, 15, 12, 13, 14, 16, 9, 15, 14, 13, 13, 14, 14, 14, 14, 7, 13, 8, 14, 11, 14, 14, 12, 15, 12, 8, 15, 15, 15, 13, 14, 9, 14, 15, 13, 13, 13, 11, 10, 16, 16, 12, 13, 12, 6, 21, 9, 11]"
16,8o3sgJnQixmXiiD4WKiDQQ_0000,"[17, 17, 15, 16, 13, 10, 15, 15, 10, 16, 15, 14, 9, 15, 13, 13, 11, 9, 14, 18, 16, 15, 15, 15, 13, 7, 13, 16, 18, 14, 17, 16, 13, 11, 12, 14, 12, 14, 11, 16, 11, 17, 15, 13, 8, 14, 8, 22, 11, 12]"
17,AGAL-QD-FWUTlAxk1mweYg_0000,"[1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 1, 1, 3, 3, 1, 1, 3, 3, 3, 1, 3, 1, 1, 2, 3]"
