,PERSON_ID,RANKINGS
0,sKGPNhUsZwsgwzZcn3Tb-Q_0000,"[39, 44, 43, 42, 43, 43, 43, 35, 41, 32, 41, 43, 40, 39, 38, 41, 40, 43, 42, 42, 41, 42, 43, 29, 40, 40, 42, 40, 41, 38, 34, 41, 42, 38, 42, 36, 39, 40, 38, 40, 38, 37, 40, 36, 40, 43, 42, 43, 40, 39]"
1,voH1j8QIho3KD1SQ8X49AQ_0000,"[26, 21, 29, 25, 17, 18, 17, 17, 26, 19, 21, 12, 16, 17, 24, 25, 34, 17, 18, 23, 16, 25, 11, 28, 21, 20, 17, 17, 24, 23, 16, 25, 22, 21, 19, 18, 20, 23, 9, 21, 19, 19, 28, 18, 26, 25, 17, 23, 24, 16]"
2,JTwJF5ElxtAFqFeJLVBSBg_0000,"[49, 50, 50, 49, 50, 50, 50, 48, 49, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 47, 45, 49, 50, 50, 44, 49, 49, 50, 50, 50, 50, 50, 50, 50, 50, 46, 49, 48, 50, 50, 48]"
3,V42hXOHiMir8sJyoym53bQ_0000,"[10, 22, 15, 23, 8, 16, 18, 13, 10, 6, 18, 11, 8, 9, 14, 11, 11, 16, 9, 15, 22, 9, 15, 10, 9, 6, 24, 12, 16, 22, 9, 13, 8, 17, 8, 8, 9, 18, 11, 7, 18, 13, 8, 14, 19, 13, 12, 19, 8, 14]"
4,lGq1J-3s9NHbzmb4Er6YEg_0000,"[47, 47, 45, 43, 40, 48, 39, 45, 43, 46, 44, 46, 47, 46, 46, 43, 44, 47, 44, 46, 44, 46, 47, 47, 46, 46, 46, 44, 43, 42, 44, 43, 48, 48, 48, 44, 45, 44, 47, 45, 45, 42, 47, 43, 41, 45, 45, 44, 44, 49]"
5,HNe7WcuaH7QA9H3yvc46xw_0000,"[14, 15, 20, 34, 18, 10, 30, 12, 14, 8, 17, 10, 14, 15, 5, 15, 16, 13, 13, 9, 9, 15, 12, 13, 20, 11, 8, 20, 19, 8, 21, 11, 19, 8, 20, 19, 15, 16, 20, 10, 14, 14, 11, 21, 23, 10, 14, 6, 10, 10]"
6,fWRUwyEgSSkK3xDvMWtTAw_0000,"[12, 2, 1, 15, 11, 15, 10, 7, 7, 17, 7, 8, 6, 4, 15, 17, 6, 10, 12, 12, 11, 6, 6, 12, 12, 7, 4, 21, 8, 14, 20, 15, 5, 7, 11, 15, 11, 5, 8, 12, 13, 9, 10, 16, 7, 7, 10, 1, 16, 7]"
7,W6hm3s2kbwlFrbrPIxDIFg_0000,"[19, 9, 7, 10, 10, 13, 9, 43, 12, 15, 40, 28, 32, 44, 13, 16, 9, 14, 10, 10, 12, 44, 26, 22, 14, 44, 13, 13, 28, 16, 25, 17, 38, 29, 28, 20, 13, 45, 22, 14, 7, 41, 22, 15, 18, 17, 24, 16, 20, 11]"
8,ckR03axhxVg9yGqMmwvGMw_0000,"[13, 6, 18, 12, 13, 9, 29, 19, 17, 7, 5, 24, 12, 7, 4, 7, 19, 12, 22, 8, 5, 14, 19, 14, 17, 12, 9, 9, 18, 6, 6, 18, 10, 14, 9, 11, 14, 6, 16, 16, 8, 11, 13, 17, 10, 16, 13, 13, 12, 5]"
9,pWmDpibnBo9Dkvep-BDwUA_0000,"[1, 1, 3, 1, 1, 1, 4, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 4, 2, 10, 1, 2, 2, 1, 1, 1, 2, 1, 2]"
