,PERSON_ID,RANKINGS
0,7biu5zrViuXvLmcr8KVuxQ_0000,"[44, 48, 47, 46, 48, 50, 48, 47, 50, 48, 43, 47, 50, 50, 48, 49, 42, 49, 48, 50, 46, 48, 48, 48, 49, 50, 50, 45, 48, 47, 50, 50, 49, 49, 45, 46, 50, 50, 50, 48, 50, 47, 49, 50, 50, 50, 50, 50, 47, 50]"
1,Le363j6KCaMGTXKh9-JCTA_0000,"[18, 24, 18, 6, 28, 27, 11, 26, 28, 21, 13, 5, 22, 15, 33, 12, 28, 18, 37, 18, 21, 11, 33, 36, 33, 31, 35, 24, 14, 22, 25, 32, 31, 28, 23, 23, 35, 7, 40, 21, 18, 29, 33, 30, 27, 36, 37, 34, 40, 25]"
2,asYoBxr9i5ldvAfxkV5ufg_0000,"[20, 26, 16, 17, 12, 21, 26, 15, 13, 15, 16, 11, 17, 7, 18, 18, 16, 23, 14, 12, 24, 19, 27, 16, 18, 18, 13, 21, 20, 12, 17, 19, 13, 18, 22, 14, 15, 20, 20, 17, 17, 21, 16, 24, 16, 17, 26, 16, 20, 28]"
3,Q4O5YWf6YdJl8dV8F8lYlg_0000,"[43, 41, 44, 44, 39, 40, 41, 41, 42, 41, 37, 42, 42, 44, 39, 34, 44, 40, 35, 44, 43, 37, 39, 38, 38, 41, 43, 40, 42, 43, 38, 41, 41, 38, 43, 42, 41, 43, 36, 36, 40, 41, 40, 42, 37, 41, 42, 42, 42, 46]"
4,O7lTGiYrl4zATopQShZTgg_0000,"[32, 34, 33, 33, 27, 29, 39, 32, 24, 34, 18, 37, 28, 22, 34, 21, 37, 32, 18, 37, 34, 38, 36, 23, 39, 27, 21, 35, 33, 18, 22, 30, 26, 29, 32, 30, 34, 32, 23, 26, 35, 34, 38, 28, 19, 32, 34, 24, 28, 32]"
5,8NDFPWSRQE0V4XBeOwSa-w_0000,"[29, 13, 31, 22, 22, 14, 6, 7, 6, 10, 20, 26, 20, 36, 19, 14, 14, 7, 20, 9, 7, 24, 7, 34, 7, 8, 37, 7, 32, 25, 27, 23, 28, 13, 13, 18, 21, 9, 11, 29, 8, 5, 27, 14, 29, 16, 8, 9, 6, 9]"
6,WfTRCVQZvOkEvKTmbEYIAQ_0000,"[10, 20, 10, 15, 7, 11, 23, 11, 10, 14, 17, 19, 9, 6, 8, 9, 9, 8, 11, 10, 13, 8, 16, 10, 25, 16, 14, 13, 7, 8, 9, 13, 8, 10, 15, 7, 10, 15, 8, 10, 10, 17, 12, 17, 14, 7, 14, 15, 14, 16]"
7,Uhtw2BNiYLyrjPZxZyK81A_0000,"[30, 37, 38, 37, 38, 37, 36, 35, 37, 37, 40, 39, 41, 29, 35, 36, 40, 41, 39, 41, 33, 35, 37, 37, 42, 39, 33, 37, 40, 33, 36, 36, 37, 39, 39, 41, 40, 40, 37, 34, 39, 38, 36, 41, 38, 38, 39, 39, 38, 42]"
8,cNbUnbOPJVl5x1F8yTMCPA_0000,"[33, 31, 30, 38, 29, 30, 28, 27, 20, 29, 34, 34, 35, 38, 36, 24, 31, 39, 22, 29, 26, 23, 32, 40, 37, 26, 28, 33, 35, 29, 31, 34, 34, 36, 33, 24, 36, 31, 30, 31, 34, 32, 34, 32, 47, 29, 27, 31, 37, 27]"
9,pGC8qpTFisOMPmEFZyYO4A_0000,"[6, 30, 37, 25, 16, 6, 4, 24, 31, 31, 41, 25, 36, 41, 27, 25, 24, 15, 29, 21, 6, 26, 8, 9, 4, 24, 36, 38, 30, 28, 43, 28, 23, 34, 40, 25, 17, 22, 41, 43, 31, 8, 5, 13, 30, 14, 22, 35, 33, 24]"
